scenario_id,model_name,prompt_mode,raw_helper_status,first_layer_extractable,review_status,review_reason,final_answer_block_count,field_count,numeric_field_count,output_path_or_run_id
SR_TWIN_001,Llama 3.1 8B Instruct,structured_prompt_pilot_v4,OK,True,CLEAN,clean_first_layer_ok,1,4,4,e4b0002a-0a46-40ec-9d3e-b250bc767a85
SR_TWIN_001,Ministral 3 8B,structured_prompt_pilot_v4,OK,True,CLEAN,clean_first_layer_ok,1,4,4,6d501bde-1cd3-4665-a659-90dc6642c4eb
SR_TWIN_001,Mistral NeMo 12B,structured_prompt_pilot_v4,OK,True,CLEAN,clean_first_layer_ok,1,4,4,063e679c-7ca5-4ff4-b22f-9e6dbfbb775f
SR_TWIN_001,Mistral Small 3.2 24B Instruct,structured_prompt_pilot_v4,OK,True,CLEAN,clean_first_layer_ok,1,4,4,64764691-9526-41c1-b9f7-85d4db8caf05
STAT_LANDAUER_001,Gemma 3 12B IT,structured_prompt_pilot_v4,OK,True,CLEAN,clean_first_layer_ok,1,2,2,35cbf917-fdbe-4d9a-ad8e-72e1515207f8
STAT_LANDAUER_001,Gemma 3 27B IT,structured_prompt_pilot_v4,OK,True,CLEAN,clean_first_layer_ok,1,2,2,1c025782-1745-4b84-8da5-82a9a85a1fb9
STAT_LANDAUER_001,Gemma 4 31B IT,structured_prompt_pilot_v4,OK,True,CLEAN,clean_first_layer_ok,1,2,2,1080327a-aefa-4292-9f3b-922c1e3ba116
STAT_LANDAUER_001,Granite 4.1 8B,structured_prompt_pilot_v4,OK,True,CLEAN,clean_first_layer_ok,1,2,2,c135ca95-a9ca-4c99-aecc-4d07f769530b
STAT_LANDAUER_001,Llama 3.1 8B Instruct,structured_prompt_pilot_v4,OK,True,CLEAN,clean_first_layer_ok,1,2,2,fba33b1e-020a-44db-9c7f-9f60b5d06de4
STAT_LANDAUER_001,Ministral 3 8B,structured_prompt_pilot_v4,OK,True,CLEAN,clean_first_layer_ok,1,2,2,a293ece1-1ae2-4e4f-baf4-afbd9c960aaa
STAT_LANDAUER_001,Mistral NeMo 12B,structured_prompt_pilot_v4,OK,True,CLEAN,clean_first_layer_ok,1,2,2,a9f5c35a-ab37-4053-b796-3f9bc9da5c12
STAT_LANDAUER_001,Mistral Small 3.2 24B Instruct,structured_prompt_pilot_v4,OK,True,CLEAN,clean_first_layer_ok,1,2,2,da4ea072-41a1-4b37-b488-090c88c329b3
