source_run_id,deterministic_grade,bertscore_reasoning_only_v2_f1,bertscore_no_final_v1_f1,bertscore_full_f1,rouge_l_f1,chrf_score,candidate_reference_length_ratio,v2_minus_no_final_v1_f1
0ed2217a-06ad-4917-b517-25fdcad0cab9,FAIL,0.40535151958465576,0.3748913109302521,0.5085073113441467,0.6068515497553019,0.5208812108070093,0.5696389093588798,0.030460208654403687
0fdbc6f7-aa2f-4d13-85e3-1de67d52d0f1,FAIL,0.9275230169296265,0.9652096629142761,0.7569486498832703,0.9453781512605043,0.941856856738825,1.0,-0.03768664598464966
1080327a-aefa-4292-9f3b-922c1e3ba116,PASS,0.6777665615081787,0.7154849767684937,0.5539253354072571,0.8845208845208847,0.9049647837897575,1.0692410119840212,-0.03771841526031494
11e2b649-bad4-4438-8add-32ce29e75176,PASS,0.8832704424858093,0.9254761338233948,0.6941899657249451,0.9384615384615386,0.9519378327073589,1.0,-0.04220569133758545
1205af10-0f2d-4c8b-ade7-beb9155d9d4d,FAIL,-0.02937813103199005,-0.02937813103199005,-0.02937813103199005,0.3882063882063882,0.3777918998440968,2.6646795827123695,0.0
12ba6901-ab09-4608-812d-243a3ba8cb47,FAIL,0.07304166257381439,0.07304166257381439,0.07304166257381439,0.32209737827715357,0.4522544782896129,1.840599455040872,0.0
13d804f3-30ad-428a-ad9d-7f48deb28505,FAIL,0.9080313444137573,0.9508345723152161,0.7112431526184082,0.9387755102040817,0.9226676326597103,0.990506329113924,-0.04280322790145874
1578b708-15cc-4472-862d-060fbdc5e95c,FAIL,0.867075502872467,0.9059381484985352,0.6725291609764099,0.9409090909090909,0.9487425829512511,1.0289634146341464,-0.038862645626068115
183a2bc8-11a9-43e6-a8a0-67b79cff192b,PASS,0.8643773198127747,0.9060737490653992,0.689397931098938,0.9470752089136492,0.9468668727261111,0.965034965034965,-0.04169642925262451
18568238-1307-480c-8ad5-578fb5bb8a74,FAIL,0.8826022744178772,0.9210545420646667,0.7041540741920471,0.9242819843342036,0.9165592019724191,0.9940298507462687,-0.03845226764678955
188bc4ef-e984-49f4-b584-bd3a99572a45,FAIL,0.6669195294380188,0.6810438632965088,0.6669198870658875,0.8049113233287858,0.8448717745429701,1.2652757078986587,-0.01412433385848999
1af000e0-80c0-45b3-9f95-f707072fdac3,FAIL,0.48536425828933716,0.4503419101238251,0.5994253158569336,0.6413223140495867,0.5367014543787534,0.5210022107590273,0.035022348165512085
1b84f29d-7262-4118-892c-163d9f57dd84,PASS,0.8998178243637085,0.943536102771759,0.7101405262947083,0.9427083333333334,0.9736766316858421,1.0363086232980332,-0.04371827840805054
1c025782-1745-4b84-8da5-82a9a85a1fb9,FAIL,0.895334780216217,0.9439312815666199,0.7398287653923035,0.9473684210526315,0.9630184943393981,0.9946737683089214,-0.04859650135040283
1df804d6-a5b4-4ea3-ac8b-ba99c928f420,PASS,0.922784686088562,0.9722513556480408,0.7214685678482056,0.9479166666666665,0.9721463374475079,0.9831932773109243,-0.04946666955947876
1ee8b3c0-af92-4328-a2c2-8a46d9dacbde,FAIL,0.9105151295661926,0.9474597573280334,0.7391736507415771,0.9466666666666667,0.9373615439882558,0.9954476479514416,-0.03694462776184082
1f6f2a74-79ab-47f8-8a96-512a80ae17d9,FAIL,0.7629456520080566,0.7939321398735046,0.6092442870140076,0.888888888888889,0.8565015071461887,1.0014388489208632,-0.030986487865447998
218ab9ee-bcb4-4ea8-9ea5-27f50255759c,PASS,0.8425501585006714,0.8854113221168518,0.6123111844062805,0.9336384439359268,0.8987294497871797,0.9918166939443536,-0.04286116361618042
2269ab6d-3ceb-455f-a66f-7fe8faa2eb8b,PASS,0.9158362150192261,0.9659703969955444,0.7388190627098083,0.9414758269720102,0.9719104944750871,1.0,-0.05013418197631836
252e5a22-0a7b-412b-ae8c-1e0bc538da7c,FAIL,0.6806759238243103,0.693312406539917,0.5999024510383606,0.84472049689441,0.8496668688125221,1.1984962406015038,-0.01263648271560669
25529e5b-327b-4589-a52a-93f73ca80330,PASS,0.4919818043708801,0.5177781581878662,0.3687385320663452,0.7358024691358024,0.7743562736644402,1.2321755027422303,-0.025796353816986084
26ede9fe-ceec-41da-b26e-b510f3260cff,FAIL,-0.29742735624313354,-0.29742735624313354,-0.29742735624313354,0.28404669260700394,0.439708460964338,3.5838607594936707,0.0
2742e121-11c7-40dc-a1f9-f3aad05e93ab,PASS,0.8244986534118652,0.8586020469665527,0.6295535564422607,0.9041095890410958,0.8689184654788977,0.9187969924812031,-0.0341033935546875
297bb41a-5909-4b26-9936-dd1af5211f9c,FAIL,-0.06008379906415939,-0.06008379906415939,-0.06008379906415939,0.35419847328244275,0.45159877007128396,2.8053830227743273,0.0
2c993c72-2e8e-41bc-a7d5-788e67e106ce,PASS,0.9354469180107117,0.981254518032074,0.7632734179496765,0.9688888888888889,0.9836550850644384,1.0015174506828528,-0.045807600021362305
2d1f22bc-291c-4722-88c7-cc1fed3ce53d,FAIL,0.8797218799591064,0.9242789149284363,0.6527453660964966,0.924731182795699,0.9349585487227068,0.9840989399293286,-0.044557034969329834
3048c6ec-b6eb-429b-9e91-09317a088462,FAIL,0.36689043045043945,0.2870729863643646,0.2870729863643646,0.5561497326203209,0.6332950761244264,1.5381294964028778,0.07981744408607483
30ac6932-dc57-4cf3-bf98-468533408eb0,PASS,0.8961488604545593,0.958380937576294,0.69194495677948,0.9510869565217392,0.9721327776313051,0.9850746268656716,-0.06223207712173462
30e59015-74c8-4d8c-abe8-a916e9150032,FAIL,0.3455626368522644,0.31418243050575256,0.46344631910324097,0.5924764890282131,0.44105825605195503,0.5178837555886736,0.03138020634651184
332b6344-a602-4bd9-be3f-788d8b061d0b,FAIL,0.36828577518463135,0.3961043357849121,0.35179877281188965,0.5549549549549551,0.5994853950000391,1.0661157024793388,-0.02781856060028076
33b7ba26-8ce1-4c4c-aadf-b13a0800ceed,PASS,-0.07554593682289124,-0.07554664462804794,-0.07554664462804794,0.4016506189821183,0.5012381027805652,2.7137809187279154,7.078051567077637e-07
34cd051f-7d65-45c5-8ebf-a814fb4f5ed9,PASS,-0.0947883203625679,-0.0947883203625679,-0.0947883203625679,0.40425531914893614,0.5041505561930941,2.261865793780687,0.0
35cbf917-fdbe-4d9a-ad8e-72e1515207f8,FAIL,0.8916032910346985,0.9415361285209656,0.7374431490898132,0.9473684210526315,0.9633063332780851,0.9920106524633822,-0.04993283748626709
3733c22f-f895-4fe5-9154-889f49fc2a72,PASS,0.8625041842460632,0.9060574769973755,0.6684275269508362,0.918552036199095,0.9249486131705839,0.9580838323353293,-0.043553292751312256
3c234c35-9365-43b8-81e9-98f5b0ac5e2f,PASS,0.9239271283149719,0.9696474671363831,0.7365182042121887,0.9432989690721649,0.9585105086848899,0.9955223880597015,-0.04572033882141113
3d984907-45c2-4187-9ae5-11c26b7157d7,FAIL,0.8817412257194519,0.9133739471435547,0.7472094893455505,0.9134199134199135,0.8962134482543931,0.9688013136288999,-0.03163272142410278
3ec1d62b-5981-4a3f-97c6-f5baff66dfac,PASS,0.6837469935417175,0.7109171748161316,0.5654557347297668,0.8502024291497976,0.8129133321820962,1.072857142857143,-0.027170181274414062
3ef8d245-f08a-4e4f-b522-65b487e020d0,FAIL,-0.21232415735721588,-0.21232415735721588,-0.21232415735721588,0.12168344007319305,0.2464398811208246,9.164028776978418,0.0
3fdf2a5b-9eab-4eee-b8f4-8e57cbf19d5d,FAIL,0.7221071124076843,0.7407399415969849,0.5857812762260437,0.8652482269503546,0.8940976382048668,1.1075949367088607,-0.018632829189300537
4013320a-823c-4eea-a0f8-eff99460982d,PASS,-0.0167066790163517,-0.0167066790163517,-0.0167066790163517,0.40930232558139534,0.5263696119760335,3.0621572212065815,0.0
40dd5ad7-5daa-4765-ad81-b279dda17267,FAIL,-0.30632033944129944,-0.3063206672668457,-0.3063206672668457,0.2487122884473878,0.41595362339242054,3.938692098092643,3.2782554626464844e-07
4115b317-b358-4e9f-b8f0-1ec168183806,PASS,0.9345576763153076,0.9935784339904785,0.7251842021942139,0.971563981042654,0.9914191870065052,0.9987834549878345,-0.0590207576751709
422bb7fd-7549-43d4-9c14-1a96a2158a1a,FAIL,0.7809463739395142,0.8273041248321533,0.5916317701339722,0.8517350157728707,0.8477748633201005,1.0082815734989647,-0.04635775089263916
42445057-c8f5-4253-80d2-5a671b2f970e,PASS,0.8967537879943848,0.9600467681884766,0.681927502155304,0.9510869565217392,0.9741561514008331,0.9917081260364843,-0.0632929801940918
43b57069-ea6b-42b1-9339-b978dcf9ad74,PASS,0.270087331533432,0.20165619254112244,0.20165619254112244,0.45622119815668205,0.5082019546592954,1.8314785373608904,0.06843113899230957
43ea794a-fa6a-4182-ba45-e3d69a685917,FAIL,0.8717817068099976,0.8980153203010559,0.7249532341957092,0.9391634980988592,0.9311946728563224,1.0092272202998847,-0.02623361349105835
45f12cf7-3772-421a-8998-b0b7ff23252b,PASS,0.8537248969078064,0.8993156552314758,0.639793872833252,0.9100529100529101,0.9357384003699287,1.0318021201413428,-0.045590758323669434
4626221f-f5e2-47b7-9c73-7930e0977b54,PASS,0.899203360080719,0.9496172070503235,0.576482892036438,0.9514563106796117,0.9628362398899986,1.0144694533762058,-0.05041384696960449
4690da56-958f-4964-808a-a6e06eb2b7a0,PASS,0.6867386102676392,0.6556558012962341,0.7506775259971619,0.7195301027900146,0.5645817910469465,0.49869281045751634,0.03108280897140503
46f28589-617c-4397-9153-8946229945fd,PASS,0.9012015461921692,0.9502578377723694,0.715694010257721,0.9370277078085643,0.9738910084814713,1.0056022408963585,-0.049056291580200195
47ac3873-4e9b-418a-8076-151b5dd3d817,PASS,0.8991860151290894,0.9409887790679932,0.6560573577880859,0.9400921658986175,0.9109682126162892,0.9934533551554828,-0.04180276393890381
47b01d7f-0cd5-4d9d-8d26-4e6033183f2d,FAIL,-0.22702664136886597,-0.22702664136886597,-0.22702664136886597,0.3678696158323632,0.4918016276465597,2.528481012658228,0.0
491a2baf-b665-4ce6-837c-9a9d3c21f9ed,PASS,-0.06891496479511261,-0.06891496479511261,-0.06891496479511261,0.4243119266055046,0.668288906496323,2.9287974683544302,0.0
49d13997-4d21-4608-87e8-5450a2ba9422,FAIL,0.8783124089241028,0.9118402004241943,0.692274808883667,0.9378238341968912,0.9233785773421443,0.9880597014925373,-0.03352779150009155
4d767961-f12d-44d9-b1b8-1038e181b506,PASS,0.9345241189002991,0.9725381135940552,0.7340563535690308,0.961038961038961,0.9712625066538895,0.9985029940119761,-0.038013994693756104
4dde1392-4ac8-428c-b9da-6bcc205ea668,FAIL,0.585877001285553,0.5462645888328552,0.6816774606704712,0.6734348561759729,0.5398584610873234,0.4767870302137067,0.039612412452697754
4e065114-6895-4037-9f9c-d85e9790bfc5,FAIL,0.89403235912323,0.9390004277229309,0.5726111531257629,0.9426433915211969,0.9399121213051227,0.977491961414791,-0.04496806859970093
4e501fd1-d63b-49da-8762-bb963ff46a61,FAIL,0.7207304835319519,0.7339860200881958,0.6601755619049072,0.7610619469026548,0.847179469621893,1.3234811165845648,-0.013255536556243896
4e577879-1904-4de8-bf8a-9b6ac84bd4a2,PASS,0.707298994064331,0.7368639707565308,0.5592065453529358,0.9365079365079365,0.9352579121704452,1.107413010590015,-0.029564976692199707
4e6f8a7e-4f83-4d56-8303-b5235d10c856,PASS,0.9191092848777771,0.9661727547645569,0.7500708103179932,0.9453781512605043,0.9560933490062956,0.9985994397759104,-0.047063469886779785
4f06ea18-7b13-4c03-a4a7-37036abe296d,FAIL,0.8387851119041443,0.8866381645202637,0.6125986576080322,0.9308755760368664,0.8868562914453937,1.004909983633388,-0.047853052616119385
515d6719-9a51-42a2-8a2f-90098293df92,PASS,0.5325050354003906,0.5507691502571106,0.41208598017692566,0.6529680365296803,0.7309214833428508,1.334733893557423,-0.01826411485671997
54448dad-7233-4056-ae08-be960e31c16d,FAIL,0.7204899787902832,0.759389340877533,0.5425355434417725,0.8232558139534883,0.754738171205537,0.9022556390977443,-0.038899362087249756
5662b68d-3be1-4094-aa82-9419c9d43619,PASS,-0.19409604370594025,-0.19409604370594025,-0.19409604370594025,0.24506749740394598,0.41027430032129536,3.6671709531013614,0.0
5adb68d3-d803-46a1-ac23-424753a795f6,PASS,0.8798835873603821,0.9235884547233582,0.701678454875946,0.9261363636363636,0.9396331445837266,0.9737762237762237,-0.043704867362976074
5bd0cc60-5000-4404-a1d2-195f2b59bc02,FAIL,0.20461957156658173,0.21324166655540466,0.18565760552883148,0.6082949308755761,0.7259721839351174,1.520100502512563,-0.008622094988822937
5bde406e-bcbd-4d75-9974-030635a1f45a,FAIL,0.9269124269485474,0.9728729128837585,0.7031574845314026,0.9583333333333334,0.9604795407965007,1.0,-0.04596048593521118
5f22cbbd-f1ee-4af0-aa42-2c057e6b9037,PASS,0.2781447172164917,0.28512319922447205,0.2180231213569641,0.605607476635514,0.6370604298296059,1.4984756097560976,-0.006978482007980347
5f80e95a-cfa7-40e3-8d99-042b87848d45,FAIL,0.8805186152458191,0.9256247878074646,0.7113699316978455,0.9466666666666667,0.9261181758519162,0.9893778452200304,-0.04510617256164551
612db0fa-8d03-481c-ac03-7c1df757e96a,PASS,0.9183666110038757,0.962324321269989,0.7032475471496582,0.9573459715639812,0.9757727726467987,0.98661800486618,-0.04395771026611328
613764e6-bc45-4e8d-9e78-630521ca2a16,PASS,0.8868977427482605,0.9283480048179626,0.6962704658508301,0.9333333333333333,0.9276798254154541,0.9850299401197605,-0.04145026206970215
61b3ada8-c08a-4081-8967-4f6ba358fb6c,PASS,-0.08787588030099869,-0.08787588030099869,-0.08787588030099869,0.38061465721040194,0.4522927007520598,2.553892215568862,0.0
61e95544-755c-4b86-9adf-1517dc64f1fc,FAIL,0.4723428189754486,0.4723428189754486,0.4723428189754486,0.7287024901703802,0.7237215599928412,1.518628912071535,0.0
633ca832-c7c2-4e57-8667-0e5462503514,FAIL,0.770108163356781,0.7866290807723999,0.6462510824203491,0.8726513569937371,0.8789222633057456,1.1533834586466165,-0.016520917415618896
637b75a5-6869-433d-b669-e89b15b2555e,FAIL,-0.058501631021499634,-0.058501631021499634,-0.058501631021499634,0.2181818181818182,0.3811387081132647,2.1535022354694484,0.0
64764691-9526-41c1-b9f7-85d4db8caf05,PASS,0.9403209090232849,0.9772330522537231,0.7364532351493835,0.9798165137614679,0.9899463988086995,1.0034762456546928,-0.03691214323043823
660bac8a-431e-4e1e-a1b0-4327460893b8,PASS,-0.16293056309223175,-0.16293056309223175,-0.16293056309223175,0.3548698167791707,0.5251869963193966,2.6616454229432214,0.0
672d5859-333f-4a64-a9bf-0605af9f8987,FAIL,0.9066815376281738,0.9449343085289001,0.7384436726570129,0.9490022172949002,0.9566459294662385,1.0121396054628224,-0.03825277090072632
6829aa30-fc54-4ffc-9602-72f72f6cd43d,FAIL,0.9213840365409851,0.9539243578910828,0.7747526168823242,0.9517819706498951,0.9342505297932944,1.0032840722495895,-0.032540321350097656
683d993d-776a-4d0a-8d7b-5f3955ff7ec2,PASS,0.8816197514533997,0.9286125302314758,0.6462164521217346,0.907608695652174,0.9165696745616755,0.9841017488076311,-0.04699277877807617
68d0c843-5e37-4256-a9d7-76a6d8498500,FAIL,0.8628223538398743,0.9082361459732056,0.679449737071991,0.911504424778761,0.9107923277524139,0.9955089820359282,-0.0454137921333313
69105aad-c0ce-42d1-bb33-a335484e353a,FAIL,0.3922930061817169,0.3922930061817169,0.3922930061817169,0.8196721311475409,0.8225213237873427,1.350375939849624,0.0
698e3aa7-d0c7-4c5b-9780-4b6e5f0a739f,FAIL,-0.2483523190021515,-0.24835267663002014,-0.24835267663002014,0.25205930807248766,0.39392532807295444,3.0876585928489044,3.5762786865234375e-07
69fbc5d3-4c42-43a5-bee4-fd591d229ef9,FAIL,0.18173079192638397,0.15278103947639465,0.19507288932800293,0.48221343873517786,0.41535444506996144,0.7295081967213115,0.02894975244998932
6a0624c3-57f8-4327-8206-731c8c16e32e,FAIL,-0.020199451595544815,-0.020199451595544815,-0.020199451595544815,0.5133239831697054,0.6114159596868077,1.7479564032697548,0.0
6a439759-2c09-40f5-b714-5f0905b08611,PASS,0.06529010832309723,0.06529010832309723,0.06529010832309723,0.4669887278582931,0.5765547757826711,2.120826709062003,0.0
6c48eb8a-bf99-4ad6-9a55-a3097ce5d672,PASS,0.8923170566558838,0.93156498670578,0.6407975554466248,0.9406593406593408,0.9724442955421583,1.0136612021857923,-0.03924793004989624
6cf088ae-d374-4809-90c5-c1620139f384,FAIL,0.20275522768497467,0.2109849601984024,0.14366169273853302,0.53276955602537,0.5923069593194249,1.5507246376811594,-0.008229732513427734
6d501bde-1cd3-4665-a659-90dc6642c4eb,PASS,0.8722330927848816,0.9156041741371155,0.6806772947311401,0.952029520295203,0.9658702737078274,1.0104287369640788,-0.04337108135223389
6e7e34c6-5aed-4b2b-a274-52a989157449,PASS,0.9282731413841248,0.9772330522537231,0.7287158370018005,0.9798165137614679,0.9899463988086995,1.0034762456546928,-0.04895991086959839
6ecc80ca-aa29-4a0d-bf5b-af046104b848,FAIL,0.24734722077846527,0.25510796904563904,0.20150361955165863,0.5866261398176291,0.6124822806248651,1.5747126436781609,-0.007760748267173767
6f30af7e-f6d9-4e79-8b19-096efcab4de6,PASS,0.4061489701271057,0.42445582151412964,0.30162540078163147,0.7109207708779443,0.8268554833503948,1.2408963585434174,-0.018306851387023926
7291fcc8-4808-4d96-8b8c-a5286af017df,FAIL,0.838113009929657,0.8633037209510803,0.6964371800422668,0.9242199108469539,0.9148267334660939,1.0625931445603576,-0.02519071102142334
739669d7-f24b-48b0-aaa4-7ea7484fd9f5,FAIL,0.8847759366035461,0.9309871792793274,0.6312395930290222,0.9502262443438915,0.9574304059550219,0.9795081967213115,-0.04621124267578125
73a9174c-cf71-4e98-b525-770249d54949,PASS,0.3256930410861969,0.3072226643562317,0.39296507835388184,0.5633136094674556,0.5140886967249912,0.7235294117647059,0.01847037672996521
74f13abf-916e-4c7d-bf0a-e6ce907c4931,FAIL,0.6861474514007568,0.706932783126831,0.6861474514007568,0.8237547892720307,0.8725054347147109,1.2052341597796143,-0.02078533172607422
78db6adf-408e-49e7-8f70-5a4c3fe210ad,FAIL,0.8144335150718689,0.870187520980835,0.6052108407020569,0.9291338582677166,0.9251822898827803,1.012718600953895,-0.055754005908966064
794326a8-04c8-49f0-b4e8-231b02e63bd8,FAIL,-0.20672689378261566,-0.20672689378261566,-0.20672689378261566,0.2792792792792793,0.40959689748982936,3.9666160849772383,0.0
7acbd9b4-3991-424a-bd93-53630bd65ae6,FAIL,0.6860682964324951,0.7052711248397827,0.56533282995224,0.8423772609819121,0.8330596611009559,1.0589928057553957,-0.019202828407287598
7c096d8f-6286-4837-bb5c-38e6df0e6b56,PASS,0.8446553349494934,0.8949957489967346,0.6349283456802368,0.9034090909090909,0.9242071745008131,0.9585406301824212,-0.05034041404724121
7ccc748d-227f-4678-a6d4-a73a86a210d0,PASS,0.6549137830734253,0.6726008653640747,0.49488410353660583,0.8603603603603605,0.8489176184403561,1.1051829268292683,-0.017687082290649414
7e158b39-fc5d-4ba7-86a6-70440815a664,FAIL,0.3891149163246155,0.40215224027633667,0.2580360174179077,0.7198443579766537,0.673688982411735,1.2225859247135842,-0.013037323951721191
7e7d0afd-32d2-4f48-b6cd-ecc7bc6e7627,PASS,0.930983304977417,0.9685982465744019,0.7356642484664917,0.961038961038961,0.9684777380585308,0.9910179640718563,-0.03761494159698486
8032048a-8e04-432c-b3eb-aab06ea4d99e,PASS,0.8867239952087402,0.9391590356826782,0.6861555576324463,0.9504504504504505,0.9717097466637691,1.0182926829268293,-0.05243504047393799
808620c4-f820-4f45-9bed-e9794424c240,FAIL,0.10767484456300735,0.10767484456300735,0.10767484456300735,0.5235294117647059,0.6467063029070066,1.787556904400607,0.0
81351b41-e944-416c-979d-7650f60107cb,PASS,-0.04036323353648186,-0.04036323353648186,-0.04036323353648186,0.2820705176294073,0.44286624664115803,1.8157700810611643,0.0
82bfcead-f536-432a-af8d-1ace93dc33ae,FAIL,0.4304765462875366,0.4304765462875366,0.4304765462875366,0.7577092511013216,0.7949502573716831,1.6086330935251798,0.0
83128479-f3b5-4076-b4d8-697f3b7632f1,FAIL,0.21354715526103973,0.1812264770269394,0.23180845379829407,0.5073170731707316,0.4894205249529027,0.8971684053651267,0.03232067823410034
854903a7-b5b2-4b1e-b220-26c3c840d410,PASS,0.9349320530891418,0.9891250729560852,0.7335876822471619,0.9627659574468086,0.982401599640415,1.0030257186081695,-0.05419301986694336
857a1764-71f5-4759-a705-172afc529699,PASS,0.701237678527832,0.7073915600776672,0.7012380361557007,0.8366972477064221,0.8878534501509577,1.2534435261707988,-0.006153881549835205
863e22f3-01f3-468c-994c-0a868b72a3dc,PASS,0.7555034756660461,0.7942693829536438,0.5828691124916077,0.9103448275862069,0.8754627774801506,1.0472560975609757,-0.038765907287597656
87d3ed82-6adb-40f0-8db1-efb66f5207f4,PASS,0.9298210740089417,0.9805923104286194,0.6917591691017151,0.9421052631578947,0.9488635817942933,0.9984101748807631,-0.050771236419677734
8a8ce38b-369d-4716-b6cc-fb4b687dc5ac,FAIL,-0.38166603446006775,-0.38166603446006775,-0.38166603446006775,0.2602620087336245,0.36093380204317427,3.479338842975207,0.0
8c115d74-c955-4798-9fee-364d3e420629,FAIL,0.7233636379241943,0.7529882788658142,0.6130079627037048,0.8538812785388128,0.8325152800860127,0.9556650246305419,-0.029624640941619873
8c78ea06-5052-4340-9c3f-f73b2ced036e,PASS,0.6335453987121582,0.6555745601654053,0.5308218598365784,0.6666666666666667,0.7346462517847631,2.5817805383022776,-0.02202916145324707
8d88ebb6-c7fb-48bf-8150-c24d1049670c,FAIL,0.4296875596046448,0.4421986937522888,0.24626195430755615,0.6501901140684412,0.6968313915567282,1.287781350482315,-0.012511134147644043
8dd9d539-5113-456a-ad1b-2987c0bf85c9,FAIL,0.9328727126121521,0.9719769358634949,0.7673898935317993,0.9453781512605043,0.9478786425598541,1.0014005602240896,-0.03910422325134277
8e410338-dd01-4f15-bb14-db80d59a5d02,FAIL,0.8872247934341431,0.9205643534660339,0.7276195883750916,0.95,0.9317670510408275,0.9803921568627451,-0.03333956003189087
910216b0-43d4-41af-94f0-5fa74f3f2b66,PASS,0.9321950078010559,0.9769847989082336,0.7332203984260559,0.9653679653679653,0.9750437902829614,0.9970059880239521,-0.044789791107177734
93598232-73aa-45f6-85f0-657ebcc3729c,PASS,-0.016861718147993088,-0.016861718147993088,-0.016861718147993088,0.28544949026876737,0.45697060622309005,1.4431372549019608,0.0
937f7088-15a5-4851-8a17-ce4247b8580d,PASS,0.9141583442687988,0.9563424587249756,0.7689459323883057,0.9411764705882353,0.9598701154334042,0.9949748743718593,-0.04218411445617676
94d1a3ae-d1d8-4d8b-8970-f8d9afe37b06,PASS,0.9113460779190063,0.9691636562347412,0.7243458032608032,0.9476439790575916,0.9668007072066866,0.9733893557422969,-0.05781757831573486
9584a665-3773-4c3a-a6fd-e7fe2777cbbb,FAIL,0.8722238540649414,0.9328635334968567,0.6554336547851562,0.9234828496042217,0.9503046264772385,0.9966832504145937,-0.06063967943191528
95f6ba98-9ad9-4743-98f6-e08bef51a990,FAIL,0.7771837711334229,0.810350239276886,0.5751574635505676,0.874141876430206,0.8760975878051527,1.0851063829787233,-0.033166468143463135
96198746-3f2d-4926-bcef-e8433bbb98d7,FAIL,0.4759157598018646,0.5056512951850891,0.3465140461921692,0.6857142857142857,0.7425022284204477,1.1846435100548447,-0.029735535383224487
96c14a3d-11cc-431f-8b62-1a82810c0763,PASS,0.8942749500274658,0.937887966632843,0.7487415075302124,0.943089430894309,0.9589532518402358,1.0114285714285713,-0.0436130166053772
981eba36-7bcf-427e-9a83-c05551b36c90,PASS,0.8409340977668762,0.8977698683738708,0.6260781288146973,0.9336870026525199,0.9290293397514738,1.0031796502384738,-0.05683577060699463
98458b1f-1823-40a8-b93e-9045fb1f1fca,PASS,0.6768942475318909,0.647032618522644,0.7398841977119446,0.7165932452276066,0.5626789195521144,0.4973856209150327,0.029861629009246826
98f3c8aa-7662-449d-8bc9-789db679a7b5,PASS,0.3642551302909851,0.3728666305541992,0.25492924451828003,0.7048832271762208,0.7059264872346894,1.3640699523052464,-0.008611500263214111
9991d196-4513-449c-9fa5-bc9e85fe608f,FAIL,-0.16375485062599182,-0.16375485062599182,-0.16375485062599182,0.24568668046928913,0.35811346098804325,1.9023845007451565,0.0
99eb6948-8aa7-4cad-9751-aeacbf3f4ef3,FAIL,0.8705036044120789,0.9157761931419373,0.6877942085266113,0.9329896907216496,0.9193342277199087,0.991044776119403,-0.0452725887298584
