scenario_id,metric,row_count,pass_count,fail_count,mean,median,min,max,PASS_mean,FAIL_mean,PASS_minus_FAIL_mean_gap,simple_effect_size,correlation_with_deterministic_pass
CM_TOP_001,roscoe_available_mean,8,6,2,0.9645325034856796,0.975115430355072,0.876303744316101,0.9885602235794068,0.960183839003245,0.9775784969329834,-0.017394657929738377,-0.5843350949268689,-0.22110295284711612
CM_TOP_001,selected_roscoe_score,8,6,2,0.9500135779380798,0.9641686677932739,0.8413980603218079,0.9801402688026428,0.9437802135944366,0.9687136709690094,-0.024933457374572754,-0.6800219049546765,-0.255667445830016
COS_AGE_001,informativeness_chain,8,1,7,0.9678830876946449,0.9871125221252441,0.8951077461242676,0.9979910850524902,0.9979910850524902,0.9635819452149528,0.03440913983753746,nan,0.2987735363378263
COS_AGE_001,informativeness_step,8,1,7,0.9338712692260742,0.9464381039142609,0.8442857265472412,0.991364598274231,0.991364598274231,0.925657936504909,0.06570666176932194,nan,0.47628917742007243
COS_AGE_001,reasoning_alignment,8,1,7,0.9197684973478317,0.9456048607826233,0.8089323043823242,0.9844070076942444,0.9844070076942444,0.9105344244412014,0.07387258325304302,nan,0.4377930283050577
COS_AGE_001,repetition_step,8,1,7,0.015754420310258865,0.01476907730102539,0.0,0.03336828947067261,0.016826391220092773,0.01560128160885402,0.0012251096112387526,nan,0.02890656925918009
COS_AGE_001,semantic_coverage_chain,8,1,7,0.9678830876946449,0.9871125221252441,0.8951077461242676,0.9979910850524902,0.9979910850524902,0.9635819452149528,0.03440913983753746,nan,0.2987735363378263
COS_AGE_001,semantic_coverage_step,8,1,7,0.9197684973478317,0.9456048607826233,0.8089323043823242,0.9844070076942444,0.9844070076942444,0.9105344244412014,0.07387258325304302,nan,0.4377930283050577
COS_AGE_001,roscoe_available_mean,8,1,7,0.9418348878622055,0.9603172957897186,0.850473165512085,0.99123215675354,0.99123215675354,0.9347781351634434,0.056454021590096604,nan,0.4052096996421884
COS_AGE_001,selected_roscoe_score,8,1,7,0.9197684973478317,0.9456048607826233,0.8089323043823242,0.9844070076942444,0.9844070076942444,0.9105344244412014,0.07387258325304302,nan,0.4377930283050577
COS_CMB_001,informativeness_chain,8,5,3,0.9844567850232124,0.9963279366493225,0.945253849029541,0.9982490539550781,0.9769141197204589,0.9970278938611349,-0.020113774140675944,-1.1188081358499566,-0.4764407046707738
COS_CMB_001,informativeness_step,8,5,3,0.9358130022883415,0.9390122592449188,0.8902943134307861,0.9587103128433228,0.9296023607254028,0.946164071559906,-0.016561710834503196,-0.897490632656603,-0.4055079886857644
COS_CMB_001,reasoning_alignment,8,5,3,0.9193241521716118,0.9251564741134644,0.8635616302490234,0.9449743032455444,0.9083166718482971,0.9376699527104696,-0.02935328086217248,-1.4825459329680484,-0.5883712433832928
COS_CMB_001,repetition_step,8,5,3,0.028890438377857208,0.02941139042377472,0.022201716899871826,0.03336825966835022,0.026203745603561403,0.03336825966835022,-0.007164514064788817,-2.4050716829669114,-0.7586170524108762
COS_CMB_001,semantic_coverage_chain,8,5,3,0.9844567850232124,0.9963279366493225,0.945253849029541,0.9982490539550781,0.9769141197204589,0.9970278938611349,-0.020113774140675944,-1.1188081358499566,-0.4764407046707738
COS_CMB_001,semantic_coverage_step,8,5,3,0.9193241521716118,0.9251564741134644,0.8635616302490234,0.9449743032455444,0.9083166718482971,0.9376699527104696,-0.02935328086217248,-1.4825459329680484,-0.5883712433832928
COS_CMB_001,roscoe_available_mean,8,5,3,0.948674975335598,0.9563969194889068,0.901585054397583,0.9682335376739502,0.940012788772583,0.9631119529406229,-0.02309916416803992,-1.2919994453587949,-0.5333760370817798
COS_CMB_001,selected_roscoe_score,8,5,3,0.9193241521716118,0.9251564741134644,0.8635616302490234,0.9449743032455444,0.9083166718482971,0.9376699527104696,-0.02935328086217248,-1.4825459329680484,-0.5883712433832928
COS_DESITTER_001,informativeness_chain,8,1,7,0.9385870918631554,0.9461363852024078,0.8604453206062317,0.9975652694702148,0.9249910116195679,0.9405293890408107,-0.015538377421242866,nan,-0.104441167199591
COS_DESITTER_001,informativeness_step,8,1,7,0.9105967804789543,0.9188851416110992,0.8530780673027039,0.9622097015380859,0.895629346370697,0.9127349853515625,-0.01710563898086548,nan,-0.1356693588604506
COS_DESITTER_001,reasoning_alignment,8,1,7,0.8893294930458069,0.8925549983978271,0.8279292583465576,0.9552719593048096,0.8428804278373718,0.895965073789869,-0.05308464595249718,nan,-0.33972696786726636
COS_DESITTER_001,repetition_step,8,1,7,0.021820131689310074,0.027056977152824402,0.0,0.040053725242614746,0.0,0.024937293359211514,-0.024937293359211514,nan,-0.5572055923195783
COS_DESITTER_001,semantic_coverage_chain,8,1,7,0.9385870918631554,0.9461363852024078,0.8604453206062317,0.9975652694702148,0.9249910116195679,0.9405293890408107,-0.015538377421242866,nan,-0.104441167199591
COS_DESITTER_001,semantic_coverage_step,8,1,7,0.8893294930458069,0.8925549983978271,0.8279292583465576,0.9552719593048096,0.8428804278373718,0.895965073789869,-0.05308464595249718,nan,-0.33972696786726636
COS_DESITTER_001,roscoe_available_mean,8,1,7,0.9132859900593758,0.9182548463344574,0.8469070196151733,0.973576831817627,0.8862744450569153,0.9171447822025844,-0.030870337145669113,nan,-0.2122708392938109
COS_DESITTER_001,selected_roscoe_score,8,1,7,0.8893294930458069,0.8925549983978271,0.8279292583465576,0.9552719593048096,0.8428804278373718,0.895965073789869,-0.05308464595249718,nan,-0.33972696786726636
COS_DL_001,informativeness_chain,8,5,3,0.9775127992033958,0.99508336186409,0.9173927903175354,0.9991199970245361,0.9809606075286865,0.971766451994578,0.009194155534108517,0.25112429246710133,0.14029433914352707
COS_DL_001,informativeness_step,8,5,3,0.9506835862994194,0.9649118781089783,0.8738389015197754,0.99314284324646,0.9551663994789124,0.9432122310002645,0.01195416847864783,0.3017595016536507,0.1568512771249901
COS_DL_001,reasoning_alignment,8,5,3,0.9428826048970222,0.9572656154632568,0.8642145395278931,0.9890472888946533,0.9482834339141846,0.9338812232017517,0.014402210712432861,0.35965872447459935,0.1840479625321132
COS_DL_001,repetition_step,8,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
COS_DL_001,semantic_coverage_chain,8,5,3,0.9775127992033958,0.99508336186409,0.9173927903175354,0.9991199970245361,0.9809606075286865,0.971766451994578,0.009194155534108517,0.25112429246710133,0.14029433914352707
COS_DL_001,semantic_coverage_step,8,5,3,0.9428826048970222,0.9572656154632568,0.8642145395278931,0.9890472888946533,0.9482834339141846,0.9338812232017517,0.014402210712432861,0.35965872447459935,0.1840479625321132
COS_DL_001,roscoe_available_mean,8,5,3,0.9582948789000512,0.9739919960498811,0.8874107122421264,0.9934968948364258,0.9627308964729309,0.9509015162785848,0.011829380194346095,0.310131065235968,0.16425539451291135
COS_DL_001,selected_roscoe_score,8,5,3,0.9428826048970222,0.9572656154632568,0.8642145395278931,0.9890472888946533,0.9482834339141846,0.9338812232017517,0.014402210712432861,0.35965872447459935,0.1840479625321132
GR_CHIRP_001,informativeness_chain,8,0,8,0.941736064851284,0.9403144419193268,0.8917893171310425,0.997622013092041,nan,0.941736064851284,nan,nan,nan
GR_CHIRP_001,informativeness_step,8,0,8,0.9073769077658653,0.9203790426254272,0.8181531429290771,0.9523299932479858,nan,0.9073769077658653,nan,nan,nan
GR_CHIRP_001,reasoning_alignment,8,0,8,0.8858774155378342,0.8945209085941315,0.7834432125091553,0.941616415977478,nan,0.8858774155378342,nan,nan,nan
GR_CHIRP_001,repetition_step,8,0,8,0.01312224194407463,0.0178326815366745,0.0,0.031846702098846436,nan,0.01312224194407463,nan,nan,nan
GR_CHIRP_001,semantic_coverage_chain,8,0,8,0.941736064851284,0.9403144419193268,0.8917893171310425,0.997622013092041,nan,0.941736064851284,nan,nan,nan
GR_CHIRP_001,semantic_coverage_step,8,0,8,0.8858774155378342,0.8945209085941315,0.7834432125091553,0.941616415977478,nan,0.8858774155378342,nan,nan,nan
GR_CHIRP_001,roscoe_available_mean,8,0,8,0.9125207737088203,0.9160785913467407,0.8521644592285156,0.9661613702774048,nan,0.9125207737088203,nan,nan,nan
GR_CHIRP_001,selected_roscoe_score,8,0,8,0.8858774155378342,0.8945209085941315,0.7834432125091553,0.941616415977478,nan,0.8858774155378342,nan,nan,nan
GR_GPS_001,informativeness_chain,8,0,8,0.9534501507878304,0.9589091837406158,0.8963450193405151,0.9985281825065613,nan,0.9534501507878304,nan,nan,nan
GR_GPS_001,informativeness_step,8,0,8,0.8773034363985062,0.8871131241321564,0.7790209054946899,0.9304187297821045,nan,0.8773034363985062,nan,nan,nan
GR_GPS_001,reasoning_alignment,8,0,8,0.8917018622159958,0.8999350965023041,0.7910165786743164,0.9585109949111938,nan,0.8917018622159958,nan,nan,nan
GR_GPS_001,repetition_step,8,0,8,0.011473007500171661,0.0027541816234588623,0.0,0.03336825966835022,nan,0.011473007500171661,nan,nan,nan
GR_GPS_001,semantic_coverage_chain,8,0,8,0.9534501507878304,0.9589091837406158,0.8963450193405151,0.9985281825065613,nan,0.9534501507878304,nan,nan,nan
GR_GPS_001,semantic_coverage_step,8,0,8,0.8917018622159958,0.8999350965023041,0.7910165786743164,0.9585109949111938,nan,0.8917018622159958,nan,nan,nan
GR_GPS_001,roscoe_available_mean,8,0,8,0.9135214924812317,0.9209603369235992,0.8411206007003784,0.968899416923523,nan,0.9135214924812317,nan,nan,nan
GR_GPS_001,selected_roscoe_score,8,0,8,0.8917018622159958,0.8999350965023041,0.7910165786743164,0.9585109949111938,nan,0.8917018622159958,nan,nan,nan
GR_ISCO_001,informativeness_chain,8,0,8,0.9572842717170715,0.9630741477012634,0.9141256213188171,0.9897221922874451,nan,0.9572842717170715,nan,nan,nan
GR_ISCO_001,informativeness_step,8,0,8,0.8892875015735626,0.9177366495132446,0.779042661190033,0.9511246681213379,nan,0.8892875015735626,nan,nan,nan
GR_ISCO_001,reasoning_alignment,8,0,8,0.8803610578179359,0.9002725481987,0.7904766201972961,0.947124719619751,nan,0.8803610578179359,nan,nan,nan
GR_ISCO_001,repetition_step,8,0,8,0.017705008387565613,0.019381508231163025,0.0,0.03336825966835022,nan,0.017705008387565613,nan,nan,nan
GR_ISCO_001,semantic_coverage_chain,8,0,8,0.9572842717170715,0.9630741477012634,0.9141256213188171,0.9897221922874451,nan,0.9572842717170715,nan,nan,nan
GR_ISCO_001,semantic_coverage_step,8,0,8,0.8803610578179359,0.9002725481987,0.7904766201972961,0.947124719619751,nan,0.8803610578179359,nan,nan,nan
GR_ISCO_001,roscoe_available_mean,8,0,8,0.9129156321287155,0.9291298925876618,0.8412548184394837,0.9643311023712158,nan,0.9129156321287155,nan,nan,nan
GR_ISCO_001,selected_roscoe_score,8,0,8,0.8803610578179359,0.9002725481987,0.7904766201972961,0.947124719619751,nan,0.8803610578179359,nan,nan,nan
GR_PERI_001,informativeness_chain,8,1,7,0.9733540564775467,0.9804728329181671,0.935646653175354,0.9910403490066528,0.9697360992431641,0.9738709075110299,-0.0041348082678658304,nan,-0.07795513102560381
GR_PERI_001,informativeness_step,8,1,7,0.9102547764778137,0.9255042374134064,0.8391247987747192,0.9487661719322205,0.9202533960342407,0.908826402255467,0.011426993778773764,nan,0.09452010956156105
GR_PERI_001,reasoning_alignment,8,1,7,0.903127409517765,0.9175615608692169,0.8148285150527954,0.9469255208969116,0.9114960432052612,0.9019318904195514,0.009564152785709878,nan,0.07575380897975867
GR_PERI_001,repetition_step,8,1,7,0.01990896835923195,0.01720389723777771,0.0,0.05812743306159973,0.02014341950416565,0.019875475338527133,0.0002679441656385159,nan,0.004542844736279425
GR_PERI_001,semantic_coverage_chain,8,1,7,0.9733540564775467,0.9804728329181671,0.935646653175354,0.9910403490066528,0.9697360992431641,0.9738709075110299,-0.0041348082678658304,nan,-0.07795513102560381
GR_PERI_001,semantic_coverage_step,8,1,7,0.903127409517765,0.9175615608692169,0.8148285150527954,0.9469255208969116,0.9114960432052612,0.9019318904195514,0.009564152785709878,nan,0.07575380897975867
GR_PERI_001,roscoe_available_mean,8,1,7,0.9326435416936875,0.9467263996601105,0.8694411873817444,0.9639325976371765,0.9365435361862182,0.9320863996233258,0.004457136562892372,nan,0.04746415497288428
GR_PERI_001,selected_roscoe_score,8,1,7,0.903127409517765,0.9175615608692169,0.8148285150527954,0.9469255208969116,0.9114960432052612,0.9019318904195514,0.009564152785709878,nan,0.07575380897975867
QFT_CASIMIR_001,informativeness_chain,8,1,7,0.9778186082839966,0.9870913922786713,0.9085923433303833,0.9983923435211182,0.9085923433303833,0.9877080747059414,-0.07911573137555805,nan,-0.9337158970443606
QFT_CASIMIR_001,informativeness_step,8,1,7,0.909405916929245,0.9216371178627014,0.8312556743621826,0.9323170781135559,0.8312556743621826,0.9205702372959682,-0.08931456293378559,nan,-0.9517207297665001
QFT_CASIMIR_001,reasoning_alignment,8,1,7,0.924691304564476,0.9417761564254761,0.7981340289115906,0.960378885269165,0.7981340289115906,0.9427709153720311,-0.14463688646044048,nan,-0.9521408052617626
QFT_CASIMIR_001,repetition_step,8,1,7,0.029197227209806442,0.03336825966835022,0.0,0.03336825966835022,0.0,0.03336825966835022,-0.03336825966835022,nan,-1.0
QFT_CASIMIR_001,semantic_coverage_chain,8,1,7,0.9778186082839966,0.9870913922786713,0.9085923433303833,0.9983923435211182,0.9085923433303833,0.9877080747059414,-0.07911573137555805,nan,-0.9337158970443606
QFT_CASIMIR_001,semantic_coverage_step,8,1,7,0.924691304564476,0.9417761564254761,0.7981340289115906,0.960378885269165,0.7981340289115906,0.9427709153720311,-0.14463688646044048,nan,-0.9521408052617626
QFT_CASIMIR_001,roscoe_available_mean,8,1,7,0.9428851485252381,0.9558744430541992,0.8489416837692261,0.9697575688362121,0.8489416837692261,0.9563056434903826,-0.10736395972115653,nan,-0.9521359488989837
QFT_CASIMIR_001,selected_roscoe_score,8,1,7,0.924691304564476,0.9417761564254761,0.7981340289115906,0.960378885269165,0.7981340289115906,0.9427709153720311,-0.14463688646044048,nan,-0.9521408052617626
QFT_G2_001,informativeness_chain,8,3,5,0.9699378162622452,0.9764892756938934,0.9202066659927368,0.9961070418357849,0.9603118300437927,0.9757134079933166,-0.015401577949523904,-0.5354284825798733,-0.3111526472888689
QFT_G2_001,informativeness_step,8,3,5,0.9233385920524597,0.9398768842220306,0.8586363196372986,0.9472124576568604,0.9236841797828674,0.923131239414215,0.0005529403686523882,0.01613904227896961,0.008742472292872389
QFT_G2_001,reasoning_alignment,8,3,5,0.9200558066368103,0.9338774681091309,0.8592219352722168,0.944479763507843,0.913012683391571,0.9242816805839539,-0.011268997192382835,-0.30137502316869824,-0.1838893112196318
QFT_G2_001,repetition_step,8,3,5,0.029636438935995102,0.03336825966835022,0.01152193546295166,0.03530427813529968,0.026731491088867188,0.03137940764427185,-0.004647916555404662,-0.47166600280801196,-0.2940427203305691
QFT_G2_001,semantic_coverage_chain,8,3,5,0.9699378162622452,0.9764892756938934,0.9202066659927368,0.9961070418357849,0.9603118300437927,0.9757134079933166,-0.015401577949523904,-0.5354284825798733,-0.3111526472888689
QFT_G2_001,semantic_coverage_step,8,3,5,0.9200558066368103,0.9338774681091309,0.8592219352722168,0.944479763507843,0.913012683391571,0.9242816805839539,-0.011268997192382835,-0.30137502316869824,-0.1838893112196318
QFT_G2_001,roscoe_available_mean,8,3,5,0.9406651675701141,0.9480841219425201,0.8894528746604919,0.9650440692901612,0.934066641330719,0.9446242833137513,-0.010557641983032218,-0.3272107474316443,-0.19478485986355182
QFT_G2_001,selected_roscoe_score,8,3,5,0.9200558066368103,0.9338774681091309,0.8592219352722168,0.944479763507843,0.913012683391571,0.9242816805839539,-0.011268997192382835,-0.30137502316869824,-0.1838893112196318
QFT_UNRUH_001,informativeness_chain,7,2,5,0.9672311203820365,0.9701032638549805,0.9429071545600891,0.999049723148346,0.9721029102802277,0.96528240442276,0.006820505857467629,0.221589935483125,0.14214919506067805
QFT_UNRUH_001,informativeness_step,7,2,5,0.9360668318612235,0.9381963014602661,0.8974590301513672,0.9798320531845093,0.9539918601512909,0.9288968205451965,0.025095039606094383,0.8609626047409287,0.4937677227659069
QFT_UNRUH_001,reasoning_alignment,7,2,5,0.9306170088904244,0.933940052986145,0.8859280943870544,0.9768731594085693,0.9510329961776733,0.9224506139755249,0.028582382202148482,0.9286563356794266,0.4962470028631114
QFT_UNRUH_001,repetition_step,7,2,5,0.020173873220171248,0.03530427813529968,0.0,0.03530427813529968,0.03530427813529968,0.014121711254119873,0.02118256688117981,1.5491933384829668,0.5477225575051662
QFT_UNRUH_001,semantic_coverage_chain,7,2,5,0.9672311203820365,0.9701032638549805,0.9429071545600891,0.999049723148346,0.9721029102802277,0.96528240442276,0.006820505857467629,0.221589935483125,0.14214919506067805
QFT_UNRUH_001,semantic_coverage_step,7,2,5,0.9306170088904244,0.933940052986145,0.8859280943870544,0.9768731594085693,0.9510329961776733,0.9224506139755249,0.028582382202148482,0.9286563356794266,0.4962470028631114
QFT_UNRUH_001,roscoe_available_mean,7,2,5,0.9463526180812291,0.9516939997673035,0.9110259056091309,0.986335563659668,0.9600527346134187,0.9408725714683532,0.019180163145065432,0.6395151583260268,0.38331259127602885
QFT_UNRUH_001,selected_roscoe_score,7,2,5,0.9306170088904244,0.933940052986145,0.8859280943870544,0.9768731594085693,0.9510329961776733,0.9224506139755249,0.028582382202148482,0.9286563356794266,0.4962470028631114
QFT_YUKAWA_001,informativeness_chain,8,7,1,0.9901018291711807,0.9982779622077942,0.936557412147522,0.9998824596405029,0.9889936191695077,0.9978592991828918,-0.00886568001338417,nan,-0.14353029844883375
QFT_YUKAWA_001,informativeness_step,8,7,1,0.965277835726738,0.9801480770111084,0.8712049126625061,0.9851468801498413,0.9648355075291225,0.9683741331100464,-0.003538625580923882,nan,-0.032357591599531894
QFT_YUKAWA_001,reasoning_alignment,8,7,1,0.9579119831323624,0.9723512232303619,0.8626787662506104,0.9772436618804932,0.9569291302136013,0.9647919535636902,-0.007862823350088921,nan,-0.07132331091190786
QFT_YUKAWA_001,repetition_step,8,7,1,0.024833224713802338,0.030413970351219177,0.0,0.03041398525238037,0.02838082824434553,0.0,0.02838082824434553,nan,0.8957407866498219
QFT_YUKAWA_001,semantic_coverage_chain,8,7,1,0.9901018291711807,0.9982779622077942,0.936557412147522,0.9998824596405029,0.9889936191695077,0.9978592991828918,-0.00886568001338417,nan,-0.14353029844883375
QFT_YUKAWA_001,semantic_coverage_step,8,7,1,0.9579119831323624,0.9723512232303619,0.8626787662506104,0.9772436618804932,0.9569291302136013,0.9647919535636902,-0.007862823350088921,nan,-0.07132331091190786
QFT_YUKAWA_001,roscoe_available_mean,8,7,1,0.9722610920667648,0.9841977834701539,0.8939354538917541,0.9878336191177368,0.971336201259068,0.9787353277206421,-0.007399126461574035,nan,-0.08167287963439082
QFT_YUKAWA_001,selected_roscoe_score,8,7,1,0.9579119831323624,0.9723512232303619,0.8626787662506104,0.9772436618804932,0.9569291302136013,0.9647919535636902,-0.007862823350088921,nan,-0.07132331091190786
QI_CLONE_001,informativeness_chain,8,8,0,0.9901977330446243,0.9950330555438995,0.9657021760940552,0.9986147880554199,0.9901977330446243,nan,nan,nan,nan
QI_CLONE_001,informativeness_step,8,8,0,0.9416281208395958,0.9521993398666382,0.8673155903816223,0.9813884496688843,0.9416281208395958,nan,nan,nan,nan
QI_CLONE_001,reasoning_alignment,8,8,0,0.9337467104196548,0.9376657605171204,0.8510066270828247,0.97328120470047,0.9337467104196548,nan,nan,nan,nan
QI_CLONE_001,repetition_step,8,8,0,0.028439953923225403,0.03336825966835022,0.0,0.03336825966835022,0.028439953923225403,nan,nan,nan,nan
QI_CLONE_001,semantic_coverage_chain,8,8,0,0.9901977330446243,0.9950330555438995,0.9657021760940552,0.9986147880554199,0.9901977330446243,nan,nan,nan,nan
QI_CLONE_001,semantic_coverage_step,8,8,0,0.9337467104196548,0.9376657605171204,0.8510066270828247,0.97328120470047,0.9337467104196548,nan,nan,nan,nan
QI_CLONE_001,roscoe_available_mean,8,8,0,0.9579034015536309,0.9626922249794005,0.9001466393470764,0.9845187187194824,0.9579034015536309,nan,nan,nan,nan
QI_CLONE_001,selected_roscoe_score,8,8,0,0.9337467104196548,0.9376657605171204,0.8510066270828247,0.97328120470047,0.9337467104196548,nan,nan,nan,nan
QI_HOLEVO_001,informativeness_chain,8,2,6,0.970719963312149,0.9836485981941223,0.8968491554260254,0.993945300579071,0.9846696853637695,0.9660700559616089,0.018599629402160645,0.6880191937155429,0.258615177666551
QI_HOLEVO_001,informativeness_step,8,2,6,0.9235117584466934,0.9322836995124817,0.846818208694458,0.9677374362945557,0.9480230808258057,0.915341317653656,0.03268176317214966,0.9530483153757283,0.3953145268559879
QI_HOLEVO_001,reasoning_alignment,8,2,6,0.9101239889860153,0.9207563698291779,0.8214895129203796,0.9724105596542358,0.9278585612773895,0.9042124648888906,0.023646096388498905,0.40193570856682537,0.20701879081275584
QI_HOLEVO_001,repetition_step,8,2,6,0.008453428745269775,0.0,0.0,0.028938710689544678,0.006699204444885254,0.009038170178731283,-0.0023389657338460292,-0.19520473003952934,-0.08697173658945088
