source_run_id,deterministic_grade,chrf_score,chrf_precision,chrf_recall,rouge_l_f1,bertscore_full_f1,bertscore_no_final_f1,candidate_reference_length_ratio
0c429cf4-5519-4352-b10b-b78367d1aa96,PASS,0.9796814548010306,0.9258514037122906,0.9941314372281086,0.9615384615384615,0.7033983469009399,0.9357061386108398,1.0332167832167831
0da1e3a2-7970-4e89-9df6-00d6ef104a50,FAIL,0.8728324102950396,0.851381573968288,0.8783650839596016,0.9082774049217002,0.6594151854515076,0.8596237897872925,0.9969924812030075
0dc7c9f3-a23b-4f8a-888f-b851d0d9fcf5,FAIL,0.8719454828743453,0.8847139381126218,0.8688107489562139,0.8763440860215054,0.6291552186012268,0.8527378439903259,0.9477611940298507
0ed2217a-06ad-4917-b517-25fdcad0cab9,FAIL,0.5208812108070093,0.8070351349256389,0.4784680880574659,0.6068515497553019,0.5085073113441467,0.3748913109302521,0.5696389093588798
0fdbc6f7-aa2f-4d13-85e3-1de67d52d0f1,FAIL,0.941856856738825,0.9182634583257682,0.947945867557154,0.9453781512605043,0.7569486498832703,0.9652096629142761,1.0
1080327a-aefa-4292-9f3b-922c1e3ba116,PASS,0.9049647837897575,0.8390342439961485,0.9230988485807006,0.8845208845208847,0.5539253354072571,0.7154849767684937,1.0692410119840212
11e2b649-bad4-4438-8add-32ce29e75176,PASS,0.9519378327073589,0.9265724352347204,0.958497674541306,0.9384615384615386,0.6941899657249451,0.9254761338233948,1.0
1205af10-0f2d-4c8b-ade7-beb9155d9d4d,FAIL,0.3777918998440968,0.1961542195167729,0.4915955676843093,0.3882063882063882,-0.02937813103199005,-0.02937813103199005,2.6646795827123695
12ba6901-ab09-4608-812d-243a3ba8cb47,FAIL,0.4522544782896129,0.31702624760533976,0.5062387906982606,0.32209737827715357,0.07304166257381439,0.07304166257381439,1.840599455040872
13d804f3-30ad-428a-ad9d-7f48deb28505,FAIL,0.9226676326597103,0.9032593574976461,0.9276507253847148,0.9387755102040817,0.7112431526184082,0.9508345723152161,0.990506329113924
1578b708-15cc-4472-862d-060fbdc5e95c,FAIL,0.9487425829512511,0.9029099047602644,0.9609371336411222,0.9409090909090909,0.6725291609764099,0.9059381484985352,1.0289634146341464
183a2bc8-11a9-43e6-a8a0-67b79cff192b,PASS,0.9468668727261111,0.942897618685687,0.947864413333341,0.9470752089136492,0.689397931098938,0.9060737490653992,0.965034965034965
18568238-1307-480c-8ad5-578fb5bb8a74,FAIL,0.9165592019724191,0.896266786448092,0.9217766986128509,0.9242819843342036,0.7041540741920471,0.9210545420646667,0.9940298507462687
188bc4ef-e984-49f4-b584-bd3a99572a45,FAIL,0.8448717745429701,0.689239967631961,0.8954186174111524,0.8049113233287858,0.6669198870658875,0.6810438632965088,1.2652757078986587
1af000e0-80c0-45b3-9f95-f707072fdac3,FAIL,0.5367014543787534,0.8972676041055387,0.4877054584897445,0.6413223140495867,0.5994253158569336,0.4503419101238251,0.5210022107590273
1b84f29d-7262-4118-892c-163d9f57dd84,PASS,0.9736766316858421,0.9217848175942824,0.9875755057967022,0.9427083333333334,0.7101405262947083,0.943536102771759,1.0363086232980332
1c025782-1745-4b84-8da5-82a9a85a1fb9,FAIL,0.9630184943393981,0.9439467882553153,0.9679074474520305,0.9473684210526315,0.7398287653923035,0.9439312815666199,0.9946737683089214
1df804d6-a5b4-4ea3-ac8b-ba99c928f420,PASS,0.9721463374475079,0.9603058065977726,0.9751522341191586,0.9479166666666665,0.7214685678482056,0.9722513556480408,0.9831932773109243
1ee8b3c0-af92-4328-a2c2-8a46d9dacbde,FAIL,0.9373615439882558,0.9151931030816995,0.9430724826227428,0.9466666666666667,0.7391736507415771,0.9474597573280334,0.9954476479514416
1f6f2a74-79ab-47f8-8a96-512a80ae17d9,FAIL,0.8565015071461887,0.8335533098960457,0.8624373550109011,0.888888888888889,0.6092442870140076,0.7939321398735046,1.0014388489208632
218ab9ee-bcb4-4ea8-9ea5-27f50255759c,PASS,0.8987294497871797,0.8780741398886793,0.9040460141112181,0.9336384439359268,0.6123111844062805,0.8854113221168518,0.9918166939443536
2269ab6d-3ceb-455f-a66f-7fe8faa2eb8b,PASS,0.9719104944750871,0.9475634866866594,0.9781940040684458,0.9414758269720102,0.7388190627098083,0.9659703969955444,1.0
252e5a22-0a7b-412b-ae8c-1e0bc538da7c,FAIL,0.8496668688125221,0.7208037189470932,0.8894187814026939,0.84472049689441,0.5999024510383606,0.693312406539917,1.1984962406015038
25529e5b-327b-4589-a52a-93f73ca80330,PASS,0.7743562736644402,0.6405902677501896,0.8170074950935856,0.7358024691358024,0.3687385320663452,0.5177781581878662,1.2321755027422303
26ede9fe-ceec-41da-b26e-b510f3260cff,FAIL,0.439708460964338,0.19203201925490376,0.6489602331031131,0.28404669260700394,-0.29742735624313354,-0.29742735624313354,3.5838607594936707
2742e121-11c7-40dc-a1f9-f3aad05e93ab,PASS,0.8689184654788977,0.9030386465040774,0.860787521643769,0.9041095890410958,0.6295535564422607,0.8586020469665527,0.9187969924812031
297bb41a-5909-4b26-9936-dd1af5211f9c,FAIL,0.45159877007128396,0.2264976198063795,0.6008967518100203,0.35419847328244275,-0.06008379906415939,-0.06008379906415939,2.8053830227743273
2c993c72-2e8e-41bc-a7d5-788e67e106ce,PASS,0.9836550850644384,0.9559018939367954,0.9908470278560497,0.9688888888888889,0.7632734179496765,0.981254518032074,1.0015174506828528
2d1f22bc-291c-4722-88c7-cc1fed3ce53d,FAIL,0.9349585487227068,0.9168269663351238,0.9396040568156792,0.924731182795699,0.6527453660964966,0.9242789149284363,0.9840989399293286
3048c6ec-b6eb-429b-9e91-09317a088462,FAIL,0.6332950761244264,0.5206851640415573,0.6694933350770657,0.5561497326203209,0.2870729863643646,0.2870729863643646,1.5381294964028778
30ac6932-dc57-4cf3-bf98-468533408eb0,PASS,0.9721327776313051,0.9544147183925278,0.9766655603728331,0.9510869565217392,0.69194495677948,0.958380937576294,0.9850746268656716
30e59015-74c8-4d8c-abe8-a916e9150032,FAIL,0.44105825605195503,0.7739165070687661,0.39823811894728195,0.5924764890282131,0.46344631910324097,0.31418243050575256,0.5178837555886736
332b6344-a602-4bd9-be3f-788d8b061d0b,FAIL,0.5994853950000391,0.5737756787491967,0.606276902425369,0.5549549549549551,0.35179877281188965,0.3961043357849121,1.0661157024793388
33b7ba26-8ce1-4c4c-aadf-b13a0800ceed,PASS,0.5012381027805652,0.2515142781675126,0.6667353750078856,0.4016506189821183,-0.07554664462804794,-0.07554664462804794,2.7137809187279154
34cd051f-7d65-45c5-8ebf-a814fb4f5ed9,PASS,0.5041505561930941,0.29006103121963933,0.6182263669552127,0.40425531914893614,-0.0947883203625679,-0.0947883203625679,2.261865793780687
35cbf917-fdbe-4d9a-ad8e-72e1515207f8,FAIL,0.9633063332780851,0.9461925282718674,0.9676819544603081,0.9473684210526315,0.7374431490898132,0.9415361285209656,0.9920106524633822
3733c22f-f895-4fe5-9154-889f49fc2a72,PASS,0.9249486131705839,0.9305498050134703,0.9235588352708212,0.918552036199095,0.6684275269508362,0.9060574769973755,0.9580838323353293
3c234c35-9365-43b8-81e9-98f5b0ac5e2f,PASS,0.9585105086848899,0.9362041257693935,0.9642541874782524,0.9432989690721649,0.7365182042121887,0.9696474671363831,0.9955223880597015
3d984907-45c2-4187-9ae5-11c26b7157d7,FAIL,0.8962134482543931,0.8915163542099097,0.8973954655210253,0.9134199134199135,0.7472094893455505,0.9133739471435547,0.9688013136288999
3ec1d62b-5981-4a3f-97c6-f5baff66dfac,PASS,0.8129133321820962,0.7505480038425704,0.8301584327510414,0.8502024291497976,0.5654557347297668,0.7109171748161316,1.072857142857143
3ef8d245-f08a-4e4f-b522-65b487e020d0,FAIL,0.2464398811208246,0.07255017849267026,0.6148775479348303,0.12168344007319305,-0.21232415735721588,-0.21232415735721588,9.164028776978418
3fdf2a5b-9eab-4eee-b8f4-8e57cbf19d5d,FAIL,0.8940976382048668,0.803765005782074,0.9199450748619927,0.8652482269503546,0.5857812762260437,0.7407399415969849,1.1075949367088607
4013320a-823c-4eea-a0f8-eff99460982d,PASS,0.5263696119760335,0.25059759789143676,0.7261416140973591,0.40930232558139534,-0.0167066790163517,-0.0167066790163517,3.0621572212065815
40dd5ad7-5daa-4765-ad81-b279dda17267,FAIL,0.41595362339242054,0.17997145273927362,0.6187990470753887,0.2487122884473878,-0.3063206672668457,-0.3063206672668457,3.938692098092643
4115b317-b358-4e9f-b8f0-1ec168183806,PASS,0.9914191870065052,0.9706836126482202,0.9967422455912472,0.971563981042654,0.7251842021942139,0.9935784339904785,0.9987834549878345
422bb7fd-7549-43d4-9c14-1a96a2158a1a,FAIL,0.8477748633201005,0.8116973621430283,0.8573009743915526,0.8517350157728707,0.5916317701339722,0.8273041248321533,1.0082815734989647
42445057-c8f5-4253-80d2-5a671b2f970e,PASS,0.9741561514008331,0.9514760052416167,0.9799961451804231,0.9510869565217392,0.681927502155304,0.9600467681884766,0.9917081260364843
43b57069-ea6b-42b1-9339-b978dcf9ad74,PASS,0.5082019546592954,0.3555500743012787,0.5693087095895443,0.45622119815668205,0.20165619254112244,0.20165619254112244,1.8314785373608904
43ea794a-fa6a-4182-ba45-e3d69a685917,FAIL,0.9311946728563224,0.9054073516047683,0.9378726680540906,0.9391634980988592,0.7249532341957092,0.8980153203010559,1.0092272202998847
45f12cf7-3772-421a-8998-b0b7ff23252b,PASS,0.9357384003699287,0.8849685286483251,0.949354307274636,0.9100529100529101,0.639793872833252,0.8993156552314758,1.0318021201413428
4626221f-f5e2-47b7-9c73-7930e0977b54,PASS,0.9628362398899986,0.9250040069964157,0.9727828310236049,0.9514563106796117,0.576482892036438,0.9496172070503235,1.0144694533762058
4690da56-958f-4964-808a-a6e06eb2b7a0,PASS,0.5645817910469465,0.9882811618557693,0.5099273318682693,0.7195301027900146,0.7506775259971619,0.6556558012962341,0.49869281045751634
46f28589-617c-4397-9153-8946229945fd,PASS,0.9738910084814713,0.9464243032739896,0.9810086073562692,0.9370277078085643,0.715694010257721,0.9502578377723694,1.0056022408963585
47ac3873-4e9b-418a-8076-151b5dd3d817,PASS,0.9109682126162892,0.8889034000147715,0.9166566420413094,0.9400921658986175,0.6560573577880859,0.9409887790679932,0.9934533551554828
47b01d7f-0cd5-4d9d-8d26-4e6033183f2d,FAIL,0.4918016276465597,0.2558302232022503,0.6391963011666908,0.3678696158323632,-0.22702664136886597,-0.22702664136886597,2.528481012658228
491a2baf-b665-4ce6-837c-9a9d3c21f9ed,PASS,0.668288906496323,0.3137876096827361,0.9313317196996235,0.4243119266055046,-0.06891496479511261,-0.06891496479511261,2.9287974683544302
49d13997-4d21-4608-87e8-5450a2ba9422,FAIL,0.9233785773421443,0.9071443118324359,0.9275283419314959,0.9378238341968912,0.692274808883667,0.9118402004241943,0.9880597014925373
4d767961-f12d-44d9-b1b8-1038e181b506,PASS,0.9712625066538895,0.9463986990860862,0.9776839401824601,0.961038961038961,0.7340563535690308,0.9725381135940552,0.9985029940119761
4dde1392-4ac8-428c-b9da-6bcc205ea668,FAIL,0.5398584610873234,0.9739941486404492,0.4857324225655129,0.6734348561759729,0.6816774606704712,0.5462645888328552,0.4767870302137067
4e065114-6895-4037-9f9c-d85e9790bfc5,FAIL,0.9399121213051227,0.9291451459358192,0.9426429684898092,0.9426433915211969,0.5726111531257629,0.9390004277229309,0.977491961414791
4e501fd1-d63b-49da-8762-bb963ff46a61,FAIL,0.847179469621893,0.6667947106085652,0.90863138696704,0.7610619469026548,0.6601755619049072,0.7339860200881958,1.3234811165845648
4e577879-1904-4de8-bf8a-9b6ac84bd4a2,PASS,0.9352579121704452,0.8633680901717593,0.95514076999206,0.9365079365079365,0.5592065453529358,0.7368639707565308,1.107413010590015
4e6f8a7e-4f83-4d56-8303-b5235d10c856,PASS,0.9560933490062956,0.9331532694117057,0.9620056915598246,0.9453781512605043,0.7500708103179932,0.9661727547645569,0.9985994397759104
4f06ea18-7b13-4c03-a4a7-37036abe296d,FAIL,0.8868562914453937,0.8577870023500328,0.8944340943246157,0.9308755760368664,0.6125986576080322,0.8866381645202637,1.004909983633388
515d6719-9a51-42a2-8a2f-90098293df92,PASS,0.7309214833428508,0.5735824391295742,0.7847366388893481,0.6529680365296803,0.41208598017692566,0.5507691502571106,1.334733893557423
54448dad-7233-4056-ae08-be960e31c16d,FAIL,0.754738171205537,0.7966352334921202,0.7449435546740315,0.8232558139534883,0.5425355434417725,0.759389340877533,0.9022556390977443
5662b68d-3be1-4094-aa82-9419c9d43619,PASS,0.41027430032129536,0.1750480597439475,0.6178320176651353,0.24506749740394598,-0.19409604370594025,-0.19409604370594025,3.6671709531013614
5adb68d3-d803-46a1-ac23-424753a795f6,PASS,0.9396331445837266,0.9292206120664624,0.9422728424349639,0.9261363636363636,0.701678454875946,0.9235884547233582,0.9737762237762237
5bd0cc60-5000-4404-a1d2-195f2b59bc02,FAIL,0.7259721839351174,0.5275085612139039,0.8013442721803952,0.6082949308755761,0.18565760552883148,0.21324166655540466,1.520100502512563
5bde406e-bcbd-4d75-9974-030635a1f45a,FAIL,0.9604795407965007,0.9303475671556127,0.9683199957018752,0.9583333333333334,0.7031574845314026,0.9728729128837585,1.0
5f22cbbd-f1ee-4af0-aa42-2c057e6b9037,PASS,0.6370604298296059,0.47714205053918346,0.6953211919994822,0.605607476635514,0.2180231213569641,0.28512319922447205,1.4984756097560976
5f80e95a-cfa7-40e3-8d99-042b87848d45,FAIL,0.9261181758519162,0.9084919577792062,0.9306321191336534,0.9466666666666667,0.7113699316978455,0.9256247878074646,0.9893778452200304
612db0fa-8d03-481c-ac03-7c1df757e96a,PASS,0.9757727726467987,0.9645072097799664,0.9786304035236078,0.9573459715639812,0.7032475471496582,0.962324321269989,0.98661800486618
613764e6-bc45-4e8d-9e78-630521ca2a16,PASS,0.9276798254154541,0.9134614634301416,0.9313038467182329,0.9333333333333333,0.6962704658508301,0.9283480048179626,0.9850299401197605
61b3ada8-c08a-4081-8967-4f6ba358fb6c,PASS,0.4522927007520598,0.24475212444836775,0.573968644958224,0.38061465721040194,-0.08787588030099869,-0.08787588030099869,2.553892215568862
61e95544-755c-4b86-9adf-1517dc64f1fc,FAIL,0.7237215599928412,0.5174786501721086,0.8038120829987621,0.7287024901703802,0.4723428189754486,0.4723428189754486,1.518628912071535
633ca832-c7c2-4e57-8667-0e5462503514,FAIL,0.8789222633057456,0.7673245142986046,0.912085104674653,0.8726513569937371,0.6462510824203491,0.7866290807723999,1.1533834586466165
637b75a5-6869-433d-b669-e89b15b2555e,FAIL,0.3811387081132647,0.22566189914356846,0.46044886195675766,0.2181818181818182,-0.058501631021499634,-0.058501631021499634,2.1535022354694484
64764691-9526-41c1-b9f7-85d4db8caf05,PASS,0.9899463988086995,0.9667192333918341,0.9959286422871485,0.9798165137614679,0.7364532351493835,0.9772330522537231,1.0034762456546928
660bac8a-431e-4e1e-a1b0-4327460893b8,PASS,0.5251869963193966,0.2749431162049306,0.6798902448160029,0.3548698167791707,-0.16293056309223175,-0.16293056309223175,2.6616454229432214
672d5859-333f-4a64-a9bf-0605af9f8987,FAIL,0.9566459294662385,0.9221384996710896,0.9656801307626677,0.9490022172949002,0.7384436726570129,0.9449343085289001,1.0121396054628224
6829aa30-fc54-4ffc-9602-72f72f6cd43d,FAIL,0.9342505297932944,0.9046639747966738,0.9419520401375,0.9517819706498951,0.7747526168823242,0.9539243578910828,1.0032840722495895
683d993d-776a-4d0a-8d7b-5f3955ff7ec2,PASS,0.9165696745616755,0.9016650045217551,0.9203731542656499,0.907608695652174,0.6462164521217346,0.9286125302314758,0.9841017488076311
68d0c843-5e37-4256-a9d7-76a6d8498500,FAIL,0.9107923277524139,0.8895357004012603,0.9162661745632765,0.911504424778761,0.679449737071991,0.9082361459732056,0.9955089820359282
69105aad-c0ce-42d1-bb33-a335484e353a,FAIL,0.8225213237873427,0.6888024857220211,0.8644770624501407,0.8196721311475409,0.3922930061817169,0.3922930061817169,1.350375939849624
698e3aa7-d0c7-4c5b-9780-4b6e5f0a739f,FAIL,0.39392532807295444,0.18810263751240583,0.542261536966637,0.25205930807248766,-0.24835267663002014,-0.24835267663002014,3.0876585928489044
69fbc5d3-4c42-43a5-bee4-fd591d229ef9,FAIL,0.41535444506996144,0.536719079622261,0.39313046557254594,0.48221343873517786,0.19507288932800293,0.15278103947639465,0.7295081967213115
6a0624c3-57f8-4327-8206-731c8c16e32e,FAIL,0.6114159596868077,0.40800671942212197,0.698470502895351,0.5133239831697054,-0.020199451595544815,-0.020199451595544815,1.7479564032697548
6a439759-2c09-40f5-b714-5f0905b08611,PASS,0.5765547757826711,0.34445267358027015,0.6933554844572289,0.4669887278582931,0.06529010832309723,0.06529010832309723,2.120826709062003
6c48eb8a-bf99-4ad6-9a55-a3097ce5d672,PASS,0.9724442955421583,0.9387760098995498,0.9812421183391897,0.9406593406593408,0.6407975554466248,0.93156498670578,1.0136612021857923
6cf088ae-d374-4809-90c5-c1620139f384,FAIL,0.5923069593194249,0.4223154315260957,0.6585803352134972,0.53276955602537,0.14366169273853302,0.2109849601984024,1.5507246376811594
6d501bde-1cd3-4665-a659-90dc6642c4eb,PASS,0.9658702737078274,0.9381663124916585,0.9730538202009045,0.952029520295203,0.6806772947311401,0.9156041741371155,1.0104287369640788
6e7e34c6-5aed-4b2b-a274-52a989157449,PASS,0.9899463988086995,0.9667192333918341,0.9959286422871485,0.9798165137614679,0.7287158370018005,0.9772330522537231,1.0034762456546928
6ecc80ca-aa29-4a0d-bf5b-af046104b848,FAIL,0.6124822806248651,0.42594520577418554,0.6877837298202956,0.5866261398176291,0.20150361955165863,0.25510796904563904,1.5747126436781609
6f30af7e-f6d9-4e79-8b19-096efcab4de6,PASS,0.8268554833503948,0.6986948109702619,0.8665950830966535,0.7109207708779443,0.30162540078163147,0.42445582151412964,1.2408963585434174
7291fcc8-4808-4d96-8b8c-a5286af017df,FAIL,0.9148267334660939,0.8499759862891924,0.9326157142351612,0.9242199108469539,0.6964371800422668,0.8633037209510803,1.0625931445603576
739669d7-f24b-48b0-aaa4-7ea7484fd9f5,FAIL,0.9574304059550219,0.9491220790479108,0.9595302652082737,0.9502262443438915,0.6312395930290222,0.9309871792793274,0.9795081967213115
73a9174c-cf71-4e98-b525-770249d54949,PASS,0.5140886967249912,0.6676929218512686,0.48612988445915284,0.5633136094674556,0.39296507835388184,0.3072226643562317,0.7235294117647059
74f13abf-916e-4c7d-bf0a-e6ce907c4931,FAIL,0.8725054347147109,0.7384487466366966,0.913986301563751,0.8237547892720307,0.6861474514007568,0.706932783126831,1.2052341597796143
78db6adf-408e-49e7-8f70-5a4c3fe210ad,FAIL,0.9251822898827803,0.8946044442922061,0.9331561787133806,0.9291338582677166,0.6052108407020569,0.870187520980835,1.012718600953895
794326a8-04c8-49f0-b4e8-231b02e63bd8,FAIL,0.40959689748982936,0.1720364912718995,0.6255470171460897,0.2792792792792793,-0.20672689378261566,-0.20672689378261566,3.9666160849772383
7acbd9b4-3991-424a-bd93-53630bd65ae6,FAIL,0.8330596611009559,0.7766876112368909,0.8484548923388295,0.8423772609819121,0.56533282995224,0.7052711248397827,1.0589928057553957
7c096d8f-6286-4837-bb5c-38e6df0e6b56,PASS,0.9242071745008131,0.9266777008258638,0.9235915998088546,0.9034090909090909,0.6349283456802368,0.8949957489967346,0.9585406301824212
7ccc748d-227f-4678-a6d4-a73a86a210d0,PASS,0.8489176184403561,0.7651220542692345,0.8728151245206606,0.8603603603603605,0.49488410353660583,0.6726008653640747,1.1051829268292683
7e158b39-fc5d-4ba7-86a6-70440815a664,FAIL,0.673688982411735,0.5758689539986932,0.7035668426708472,0.7198443579766537,0.2580360174179077,0.40215224027633667,1.2225859247135842
7e7d0afd-32d2-4f48-b6cd-ecc7bc6e7627,PASS,0.9684777380585308,0.9491795548789601,0.9734255226878827,0.961038961038961,0.7356642484664917,0.9685982465744019,0.9910179640718563
8032048a-8e04-432c-b3eb-aab06ea4d99e,PASS,0.9717097466637691,0.932193018057759,0.9821180233391906,0.9504504504504505,0.6861555576324463,0.9391590356826782,1.0182926829268293
808620c4-f820-4f45-9bed-e9794424c240,FAIL,0.6467063029070066,0.4215599696358112,0.7463601226600554,0.5235294117647059,0.10767484456300735,0.10767484456300735,1.787556904400607
81351b41-e944-416c-979d-7650f60107cb,PASS,0.44286624664115803,0.2957488380471688,0.5057629758962474,0.2820705176294073,-0.04036323353648186,-0.04036323353648186,1.8157700810611643
82bfcead-f536-432a-af8d-1ace93dc33ae,FAIL,0.7949502573716831,0.5610241959727785,0.8874596052764475,0.7577092511013216,0.4304765462875366,0.4304765462875366,1.6086330935251798
83128479-f3b5-4076-b4d8-697f3b7632f1,FAIL,0.4894205249529027,0.5220207288458039,0.48189690732337137,0.5073170731707316,0.23180845379829407,0.1812264770269394,0.8971684053651267
854903a7-b5b2-4b1e-b220-26c3c840d410,PASS,0.982401599640415,0.9536556351167028,0.9898609240438436,0.9627659574468086,0.7335876822471619,0.9891250729560852,1.0030257186081695
857a1764-71f5-4759-a705-172afc529699,PASS,0.8878534501509577,0.7304479567880592,0.9384082545380108,0.8366972477064221,0.7012380361557007,0.7073915600776672,1.2534435261707988
863e22f3-01f3-468c-994c-0a868b72a3dc,PASS,0.8754627774801506,0.8220149899420873,0.8899286689183747,0.9103448275862069,0.5828691124916077,0.7942693829536438,1.0472560975609757
87d3ed82-6adb-40f0-8db1-efb66f5207f4,PASS,0.9488635817942933,0.9231128668934765,0.9555273150037022,0.9421052631578947,0.6917591691017151,0.9805923104286194,0.9984101748807631
8a8ce38b-369d-4716-b6cc-fb4b687dc5ac,FAIL,0.36093380204317427,0.16119424764311774,0.5229263692484465,0.2602620087336245,-0.38166603446006775,-0.38166603446006775,3.479338842975207
8c115d74-c955-4798-9fee-364d3e420629,FAIL,0.8325152800860127,0.8380507165841099,0.8311428278425722,0.8538812785388128,0.6130079627037048,0.7529882788658142,0.9556650246305419
8c78ea06-5052-4340-9c3f-f73b2ced036e,PASS,0.7346462517847631,0.36990981869329287,0.974983116525208,0.6666666666666667,0.5308218598365784,0.6555745601654053,2.5817805383022776
8d88ebb6-c7fb-48bf-8150-c24d1049670c,FAIL,0.6968313915567282,0.5597932657714271,0.7422578131402685,0.6501901140684412,0.24626195430755615,0.4421986937522888,1.287781350482315
8dd9d539-5113-456a-ad1b-2987c0bf85c9,FAIL,0.9478786425598541,0.9231356548737902,0.9542730348209093,0.9453781512605043,0.7673898935317993,0.9719769358634949,1.0014005602240896
8e410338-dd01-4f15-bb14-db80d59a5d02,FAIL,0.9317670510408275,0.9266294278066189,0.933060370812506,0.95,0.7276195883750916,0.9205643534660339,0.9803921568627451
910216b0-43d4-41af-94f0-5fa74f3f2b66,PASS,0.9750437902829614,0.9511828794241213,0.9811972494680846,0.9653679653679653,0.7332203984260559,0.9769847989082336,0.9970059880239521
93598232-73aa-45f6-85f0-657ebcc3729c,PASS,0.45697060622309005,0.35409234659103056,0.49276250440530645,0.28544949026876737,-0.016861718147993088,-0.016861718147993088,1.4431372549019608
937f7088-15a5-4851-8a17-ce4247b8580d,PASS,0.9598701154334042,0.9419137461635999,0.9644666934551829,0.9411764705882353,0.7689459323883057,0.9563424587249756,0.9949748743718593
94d1a3ae-d1d8-4d8b-8970-f8d9afe37b06,PASS,0.9668007072066866,0.9624768567950359,0.9678877468074103,0.9476439790575916,0.7243458032608032,0.9691636562347412,0.9733893557422969
9584a665-3773-4c3a-a6fd-e7fe2777cbbb,FAIL,0.9503046264772385,0.9246171488715572,0.9569510690578669,0.9234828496042217,0.6554336547851562,0.9328635334968567,0.9966832504145937
95f6ba98-9ad9-4743-98f6-e08bef51a990,FAIL,0.8760975878051527,0.7992013169073428,0.8976907296292759,0.874141876430206,0.5751574635505676,0.810350239276886,1.0851063829787233
96198746-3f2d-4926-bcef-e8433bbb98d7,FAIL,0.7425022284204477,0.6323482801830476,0.7763101929100588,0.6857142857142857,0.3465140461921692,0.5056512951850891,1.1846435100548447
96c14a3d-11cc-431f-8b62-1a82810c0763,PASS,0.9589532518402358,0.9263086915227061,0.9674771016349063,0.943089430894309,0.7487415075302124,0.937887966632843,1.0114285714285713
981eba36-7bcf-427e-9a83-c05551b36c90,PASS,0.9290293397514738,0.9038174824642138,0.9355536228288023,0.9336870026525199,0.6260781288146973,0.8977698683738708,1.0031796502384738
98458b1f-1823-40a8-b93e-9045fb1f1fca,PASS,0.5626789195521144,0.9871813777753146,0.5080605492737537,0.7165932452276066,0.7398841977119446,0.647032618522644,0.4973856209150327
98f3c8aa-7662-449d-8bc9-789db679a7b5,PASS,0.7059264872346894,0.5439697077431852,0.7626961026953233,0.7048832271762208,0.25492924451828003,0.3728666305541992,1.3640699523052464
9991d196-4513-449c-9fa5-bc9e85fe608f,FAIL,0.35811346098804325,0.23246674165550896,0.4140630365845523,0.24568668046928913,-0.16375485062599182,-0.16375485062599182,1.9023845007451565
99eb6948-8aa7-4cad-9751-aeacbf3f4ef3,FAIL,0.9193342277199087,0.9010698142998284,0.9240166122436188,0.9329896907216496,0.6877942085266113,0.9157761931419373,0.991044776119403
9a233092-d4f6-4160-a7d0-28edb2dbf792,FAIL,0.8549625040117312,0.8523866148290775,0.855608910730053,0.8444444444444444,0.6530614495277405,0.7836074233055115,0.9748743718592965
