source_run_id,deterministic_grade,rouge_l_f1,bertscore_full_f1,bertscore_no_final_f1,candidate_reference_length_ratio
33b7ba26-8ce1-4c4c-aadf-b13a0800ceed,PASS,0.4016506189821183,-0.07554664462804794,-0.07554664462804794,2.7137809187279154
34cd051f-7d65-45c5-8ebf-a814fb4f5ed9,PASS,0.40425531914893614,-0.0947883203625679,-0.0947883203625679,2.261865793780687
35cbf917-fdbe-4d9a-ad8e-72e1515207f8,FAIL,0.9473684210526315,0.7374431490898132,0.9415361285209656,0.9920106524633822
3733c22f-f895-4fe5-9154-889f49fc2a72,PASS,0.918552036199095,0.6684275269508362,0.9060574769973755,0.9580838323353293
3c234c35-9365-43b8-81e9-98f5b0ac5e2f,PASS,0.9432989690721649,0.7365182042121887,0.9696474671363831,0.9955223880597015
3d984907-45c2-4187-9ae5-11c26b7157d7,FAIL,0.9134199134199135,0.7472094893455505,0.9133739471435547,0.9688013136288999
3ec1d62b-5981-4a3f-97c6-f5baff66dfac,PASS,0.8502024291497976,0.5654557347297668,0.7109171748161316,1.072857142857143
3ef8d245-f08a-4e4f-b522-65b487e020d0,FAIL,0.12168344007319305,-0.21232415735721588,-0.21232415735721588,9.164028776978418
3fdf2a5b-9eab-4eee-b8f4-8e57cbf19d5d,FAIL,0.8652482269503546,0.5857812762260437,0.7407399415969849,1.1075949367088607
4013320a-823c-4eea-a0f8-eff99460982d,PASS,0.40930232558139534,-0.0167066790163517,-0.0167066790163517,3.0621572212065815
40dd5ad7-5daa-4765-ad81-b279dda17267,FAIL,0.2487122884473878,-0.3063206672668457,-0.3063206672668457,3.938692098092643
4115b317-b358-4e9f-b8f0-1ec168183806,PASS,0.971563981042654,0.7251842021942139,0.9935784339904785,0.9987834549878345
422bb7fd-7549-43d4-9c14-1a96a2158a1a,FAIL,0.8517350157728707,0.5916317701339722,0.8273041248321533,1.0082815734989647
42445057-c8f5-4253-80d2-5a671b2f970e,PASS,0.9510869565217392,0.681927502155304,0.9600467681884766,0.9917081260364843
43b57069-ea6b-42b1-9339-b978dcf9ad74,PASS,0.45622119815668205,0.20165619254112244,0.20165619254112244,1.8314785373608904
43ea794a-fa6a-4182-ba45-e3d69a685917,FAIL,0.9391634980988592,0.7249532341957092,0.8980153203010559,1.0092272202998847
45f12cf7-3772-421a-8998-b0b7ff23252b,PASS,0.9100529100529101,0.639793872833252,0.8993156552314758,1.0318021201413428
4626221f-f5e2-47b7-9c73-7930e0977b54,PASS,0.9514563106796117,0.576482892036438,0.9496172070503235,1.0144694533762058
4690da56-958f-4964-808a-a6e06eb2b7a0,PASS,0.7195301027900146,0.7506775259971619,0.6556558012962341,0.49869281045751634
46f28589-617c-4397-9153-8946229945fd,PASS,0.9370277078085643,0.715694010257721,0.9502578377723694,1.0056022408963585
47ac3873-4e9b-418a-8076-151b5dd3d817,PASS,0.9400921658986175,0.6560573577880859,0.9409887790679932,0.9934533551554828
47b01d7f-0cd5-4d9d-8d26-4e6033183f2d,FAIL,0.3678696158323632,-0.22702664136886597,-0.22702664136886597,2.528481012658228
491a2baf-b665-4ce6-837c-9a9d3c21f9ed,PASS,0.4243119266055046,-0.06891496479511261,-0.06891496479511261,2.9287974683544302
49d13997-4d21-4608-87e8-5450a2ba9422,FAIL,0.9378238341968912,0.692274808883667,0.9118402004241943,0.9880597014925373
4d767961-f12d-44d9-b1b8-1038e181b506,PASS,0.961038961038961,0.7340563535690308,0.9725381135940552,0.9985029940119761
4dde1392-4ac8-428c-b9da-6bcc205ea668,FAIL,0.6734348561759729,0.6816774606704712,0.5462645888328552,0.4767870302137067
4e065114-6895-4037-9f9c-d85e9790bfc5,FAIL,0.9426433915211969,0.5726111531257629,0.9390004277229309,0.977491961414791
4e501fd1-d63b-49da-8762-bb963ff46a61,FAIL,0.7610619469026548,0.6601755619049072,0.7339860200881958,1.3234811165845648
4e577879-1904-4de8-bf8a-9b6ac84bd4a2,PASS,0.9365079365079365,0.5592065453529358,0.7368639707565308,1.107413010590015
4e6f8a7e-4f83-4d56-8303-b5235d10c856,PASS,0.9453781512605043,0.7500708103179932,0.9661727547645569,0.9985994397759104
4f06ea18-7b13-4c03-a4a7-37036abe296d,FAIL,0.9308755760368664,0.6125986576080322,0.8866381645202637,1.004909983633388
515d6719-9a51-42a2-8a2f-90098293df92,PASS,0.6529680365296803,0.41208598017692566,0.5507691502571106,1.334733893557423
54448dad-7233-4056-ae08-be960e31c16d,FAIL,0.8232558139534883,0.5425355434417725,0.759389340877533,0.9022556390977443
5662b68d-3be1-4094-aa82-9419c9d43619,PASS,0.24506749740394598,-0.19409604370594025,-0.19409604370594025,3.6671709531013614
5adb68d3-d803-46a1-ac23-424753a795f6,PASS,0.9261363636363636,0.701678454875946,0.9235884547233582,0.9737762237762237
5bd0cc60-5000-4404-a1d2-195f2b59bc02,FAIL,0.6082949308755761,0.18565760552883148,0.21324166655540466,1.520100502512563
5bde406e-bcbd-4d75-9974-030635a1f45a,FAIL,0.9583333333333334,0.7031574845314026,0.9728729128837585,1.0
5f22cbbd-f1ee-4af0-aa42-2c057e6b9037,PASS,0.605607476635514,0.2180231213569641,0.28512319922447205,1.4984756097560976
5f80e95a-cfa7-40e3-8d99-042b87848d45,FAIL,0.9466666666666667,0.7113699316978455,0.9256247878074646,0.9893778452200304
612db0fa-8d03-481c-ac03-7c1df757e96a,PASS,0.9573459715639812,0.7032475471496582,0.962324321269989,0.98661800486618
613764e6-bc45-4e8d-9e78-630521ca2a16,PASS,0.9333333333333333,0.6962704658508301,0.9283480048179626,0.9850299401197605
61b3ada8-c08a-4081-8967-4f6ba358fb6c,PASS,0.38061465721040194,-0.08787588030099869,-0.08787588030099869,2.553892215568862
61e95544-755c-4b86-9adf-1517dc64f1fc,FAIL,0.7287024901703802,0.4723428189754486,0.4723428189754486,1.518628912071535
633ca832-c7c2-4e57-8667-0e5462503514,FAIL,0.8726513569937371,0.6462510824203491,0.7866290807723999,1.1533834586466165
637b75a5-6869-433d-b669-e89b15b2555e,FAIL,0.2181818181818182,-0.058501631021499634,-0.058501631021499634,2.1535022354694484
64764691-9526-41c1-b9f7-85d4db8caf05,PASS,0.9798165137614679,0.7364532351493835,0.9772330522537231,1.0034762456546928
660bac8a-431e-4e1e-a1b0-4327460893b8,PASS,0.3548698167791707,-0.16293056309223175,-0.16293056309223175,2.6616454229432214
672d5859-333f-4a64-a9bf-0605af9f8987,FAIL,0.9490022172949002,0.7384436726570129,0.9449343085289001,1.0121396054628224
6829aa30-fc54-4ffc-9602-72f72f6cd43d,FAIL,0.9517819706498951,0.7747526168823242,0.9539243578910828,1.0032840722495895
683d993d-776a-4d0a-8d7b-5f3955ff7ec2,PASS,0.907608695652174,0.6462164521217346,0.9286125302314758,0.9841017488076311
68d0c843-5e37-4256-a9d7-76a6d8498500,FAIL,0.911504424778761,0.679449737071991,0.9082361459732056,0.9955089820359282
69105aad-c0ce-42d1-bb33-a335484e353a,FAIL,0.8196721311475409,0.3922930061817169,0.3922930061817169,1.350375939849624
698e3aa7-d0c7-4c5b-9780-4b6e5f0a739f,FAIL,0.25205930807248766,-0.24835267663002014,-0.24835267663002014,3.0876585928489044
69fbc5d3-4c42-43a5-bee4-fd591d229ef9,FAIL,0.48221343873517786,0.19507288932800293,0.15278103947639465,0.7295081967213115
6a0624c3-57f8-4327-8206-731c8c16e32e,FAIL,0.5133239831697054,-0.020199451595544815,-0.020199451595544815,1.7479564032697548
6a439759-2c09-40f5-b714-5f0905b08611,PASS,0.4669887278582931,0.06529010832309723,0.06529010832309723,2.120826709062003
6c48eb8a-bf99-4ad6-9a55-a3097ce5d672,PASS,0.9406593406593408,0.6407975554466248,0.93156498670578,1.0136612021857923
6cf088ae-d374-4809-90c5-c1620139f384,FAIL,0.53276955602537,0.14366169273853302,0.2109849601984024,1.5507246376811594
6d501bde-1cd3-4665-a659-90dc6642c4eb,PASS,0.952029520295203,0.6806772947311401,0.9156041741371155,1.0104287369640788
6e7e34c6-5aed-4b2b-a274-52a989157449,PASS,0.9798165137614679,0.7287158370018005,0.9772330522537231,1.0034762456546928
6ecc80ca-aa29-4a0d-bf5b-af046104b848,FAIL,0.5866261398176291,0.20150361955165863,0.25510796904563904,1.5747126436781609
6f30af7e-f6d9-4e79-8b19-096efcab4de6,PASS,0.7109207708779443,0.30162540078163147,0.42445582151412964,1.2408963585434174
7291fcc8-4808-4d96-8b8c-a5286af017df,FAIL,0.9242199108469539,0.6964371800422668,0.8633037209510803,1.0625931445603576
739669d7-f24b-48b0-aaa4-7ea7484fd9f5,FAIL,0.9502262443438915,0.6312395930290222,0.9309871792793274,0.9795081967213115
73a9174c-cf71-4e98-b525-770249d54949,PASS,0.5633136094674556,0.39296507835388184,0.3072226643562317,0.7235294117647059
74f13abf-916e-4c7d-bf0a-e6ce907c4931,FAIL,0.8237547892720307,0.6861474514007568,0.706932783126831,1.2052341597796143
78db6adf-408e-49e7-8f70-5a4c3fe210ad,FAIL,0.9291338582677166,0.6052108407020569,0.870187520980835,1.012718600953895
794326a8-04c8-49f0-b4e8-231b02e63bd8,FAIL,0.2792792792792793,-0.20672689378261566,-0.20672689378261566,3.9666160849772383
7acbd9b4-3991-424a-bd93-53630bd65ae6,FAIL,0.8423772609819121,0.56533282995224,0.7052711248397827,1.0589928057553957
7c096d8f-6286-4837-bb5c-38e6df0e6b56,PASS,0.9034090909090909,0.6349283456802368,0.8949957489967346,0.9585406301824212
7ccc748d-227f-4678-a6d4-a73a86a210d0,PASS,0.8603603603603605,0.49488410353660583,0.6726008653640747,1.1051829268292683
7e158b39-fc5d-4ba7-86a6-70440815a664,FAIL,0.7198443579766537,0.2580360174179077,0.40215224027633667,1.2225859247135842
7e7d0afd-32d2-4f48-b6cd-ecc7bc6e7627,PASS,0.961038961038961,0.7356642484664917,0.9685982465744019,0.9910179640718563
8032048a-8e04-432c-b3eb-aab06ea4d99e,PASS,0.9504504504504505,0.6861555576324463,0.9391590356826782,1.0182926829268293
808620c4-f820-4f45-9bed-e9794424c240,FAIL,0.5235294117647059,0.10767484456300735,0.10767484456300735,1.787556904400607
81351b41-e944-416c-979d-7650f60107cb,PASS,0.2820705176294073,-0.04036323353648186,-0.04036323353648186,1.8157700810611643
82bfcead-f536-432a-af8d-1ace93dc33ae,FAIL,0.7577092511013216,0.4304765462875366,0.4304765462875366,1.6086330935251798
83128479-f3b5-4076-b4d8-697f3b7632f1,FAIL,0.5073170731707316,0.23180845379829407,0.1812264770269394,0.8971684053651267
854903a7-b5b2-4b1e-b220-26c3c840d410,PASS,0.9627659574468086,0.7335876822471619,0.9891250729560852,1.0030257186081695
857a1764-71f5-4759-a705-172afc529699,PASS,0.8366972477064221,0.7012380361557007,0.7073915600776672,1.2534435261707988
863e22f3-01f3-468c-994c-0a868b72a3dc,PASS,0.9103448275862069,0.5828691124916077,0.7942693829536438,1.0472560975609757
87d3ed82-6adb-40f0-8db1-efb66f5207f4,PASS,0.9421052631578947,0.6917591691017151,0.9805923104286194,0.9984101748807631
8a8ce38b-369d-4716-b6cc-fb4b687dc5ac,FAIL,0.2602620087336245,-0.38166603446006775,-0.38166603446006775,3.479338842975207
8c115d74-c955-4798-9fee-364d3e420629,FAIL,0.8538812785388128,0.6130079627037048,0.7529882788658142,0.9556650246305419
8c78ea06-5052-4340-9c3f-f73b2ced036e,PASS,0.6666666666666667,0.5308218598365784,0.6555745601654053,2.5817805383022776
8d88ebb6-c7fb-48bf-8150-c24d1049670c,FAIL,0.6501901140684412,0.24626195430755615,0.4421986937522888,1.287781350482315
8dd9d539-5113-456a-ad1b-2987c0bf85c9,FAIL,0.9453781512605043,0.7673898935317993,0.9719769358634949,1.0014005602240896
8e410338-dd01-4f15-bb14-db80d59a5d02,FAIL,0.95,0.7276195883750916,0.9205643534660339,0.9803921568627451
910216b0-43d4-41af-94f0-5fa74f3f2b66,PASS,0.9653679653679653,0.7332203984260559,0.9769847989082336,0.9970059880239521
93598232-73aa-45f6-85f0-657ebcc3729c,PASS,0.28544949026876737,-0.016861718147993088,-0.016861718147993088,1.4431372549019608
937f7088-15a5-4851-8a17-ce4247b8580d,PASS,0.9411764705882353,0.7689459323883057,0.9563424587249756,0.9949748743718593
94d1a3ae-d1d8-4d8b-8970-f8d9afe37b06,PASS,0.9476439790575916,0.7243458032608032,0.9691636562347412,0.9733893557422969
9584a665-3773-4c3a-a6fd-e7fe2777cbbb,FAIL,0.9234828496042217,0.6554336547851562,0.9328635334968567,0.9966832504145937
95f6ba98-9ad9-4743-98f6-e08bef51a990,FAIL,0.874141876430206,0.5751574635505676,0.810350239276886,1.0851063829787233
96198746-3f2d-4926-bcef-e8433bbb98d7,FAIL,0.6857142857142857,0.3465140461921692,0.5056512951850891,1.1846435100548447
96c14a3d-11cc-431f-8b62-1a82810c0763,PASS,0.943089430894309,0.7487415075302124,0.937887966632843,1.0114285714285713
981eba36-7bcf-427e-9a83-c05551b36c90,PASS,0.9336870026525199,0.6260781288146973,0.8977698683738708,1.0031796502384738
98458b1f-1823-40a8-b93e-9045fb1f1fca,PASS,0.7165932452276066,0.7398841977119446,0.647032618522644,0.4973856209150327
98f3c8aa-7662-449d-8bc9-789db679a7b5,PASS,0.7048832271762208,0.25492924451828003,0.3728666305541992,1.3640699523052464
9991d196-4513-449c-9fa5-bc9e85fe608f,FAIL,0.24568668046928913,-0.16375485062599182,-0.16375485062599182,1.9023845007451565
99eb6948-8aa7-4cad-9751-aeacbf3f4ef3,FAIL,0.9329896907216496,0.6877942085266113,0.9157761931419373,0.991044776119403
9a233092-d4f6-4160-a7d0-28edb2dbf792,FAIL,0.8444444444444444,0.6530614495277405,0.7836074233055115,0.9748743718592965
9b43c249-fc19-463d-9f32-928d33522cd0,PASS,0.9723502304147464,0.6733954548835754,0.9663804173469543,1.0081833060556464
9c6eca53-936a-41af-8459-9e55496a588e,PASS,0.9160997732426304,0.6650583744049072,0.9077222943305969,1.0291970802919708
9cabff0f-1401-4d81-a9ab-0c356b747793,FAIL,0.9111111111111111,0.6613144874572754,0.929962694644928,0.9591527987897126
9db36a40-841b-4808-bbed-447ab10fa45e,PASS,0.9613259668508287,0.7121443748474121,0.9270487427711487,0.9755244755244755
9e6a063d-dc82-49ce-aceb-7ac5aad0e02b,PASS,0.9428571428571428,0.6714410781860352,0.9235584735870361,0.9801829268292683
9fc843b5-b6bd-412e-9421-9525b76fb61a,PASS,0.3713450292397661,-0.1721431463956833,-0.1721431463956833,2.0014925373134327
a043fef4-92a9-4e39-8b94-4099ce5d7bd8,FAIL,0.9244060475161987,0.651512861251831,0.8536708950996399,1.0245231607629428
a0b03a0b-3abe-4557-a316-58e0a8feecda,FAIL,0.7727272727272728,0.5139933228492737,0.639782190322876,1.1977848101265822
a1beefb6-d36c-4066-ad87-4b3bb312dbd0,PASS,0.6620879120879122,0.5760160088539124,0.4745762348175049,0.5555555555555556
a293ece1-1ae2-4e4f-baf4-afbd9c960aaa,FAIL,0.8120649651972158,0.43933701515197754,0.5525745153427124,1.1211717709720372
a31b717b-3b3d-4f54-9f3b-2236e1370d22,FAIL,0.7204968944099379,0.7468062043190002,0.5845264792442322,0.5022354694485842
a3752b06-d12a-4b6f-b533-06abdc5a4a2d,FAIL,0.9130434782608696,0.6489930152893066,0.9177602529525757,0.9752650176678446
a7e05154-1247-4373-b18c-e75f49ecf34a,FAIL,0.6609880749574106,0.6646931767463684,0.530748724937439,0.47752394988946206
a82bb41e-4662-4d67-95ff-851677b05abd,PASS,0.9476190476190477,0.675685703754425,0.9293287396430969,0.9817073170731707
a84c9bda-d79c-414d-bef6-54044e441444,PASS,0.8941798941798942,0.681407630443573,0.9116851687431335,0.9895522388059701
a9f5c35a-ab37-4053-b796-3f9bc9da5c12,FAIL,0.6195028680688337,0.24535715579986572,0.31480538845062256,1.6684420772303594
ab92bfee-92d9-4fbc-b33c-4d25777badf5,FAIL,0.8744394618834082,0.6089956760406494,0.8181971907615662,1.005449591280654
ac146922-b67b-431b-a16b-53713de6470e,PASS,0.9594594594594594,0.6263037919998169,0.9331503510475159,1.0013661202185793
ac523904-da02-4286-b34b-441d9278b9b8,FAIL,0.8970588235294118,0.6173394918441772,0.7987223863601685,1.0727848101265822
afe1c751-3c98-4578-aee5-2bc6938397b8,FAIL,0.9204301075268817,0.6754833459854126,0.8801986575126648,1.0013623978201636
b0a86d16-409a-45c2-81e3-c95962cb106d,PASS,0.9585062240663901,0.7437530755996704,0.9312785863876343,0.9842857142857143
b228b816-1a6b-44f1-a48f-78cf05579c97,PASS,0.36070853462157804,0.039077017456293106,0.039077017456293106,2.1470588235294117
b29759a2-66b7-4fc4-ba87-3dfd71ad6ba3,FAIL,0.9247910863509751,0.6358822584152222,0.8615025877952576,1.0310786106032908
b3e81597-bbd0-4808-a7b4-5c7c68c104f0,FAIL,0.7447306791569087,0.33274707198143005,0.46222439408302307,1.287020109689214
b43a15c6-f44a-490f-9780-8498520180c6,FAIL,0.3974151857835218,-0.2188279777765274,-0.2188279777765274,1.5448179271708684
b4d6a91d-fa00-46eb-bfa4-4bd21487259c,PASS,0.8931116389548694,0.6000504493713379,0.8683263659477234,0.9689034369885434
b4e808b6-5d6e-4eaf-b19c-292801cb653e,FAIL,0.7155425219941349,0.7278760075569153,0.6311590671539307,0.49607843137254903
b51a38fc-3664-46c2-a584-92b132c4b017,PASS,0.8963855421686746,0.6298022270202637,0.890836238861084,0.9805352798053528
b6b32afe-5f66-490d-a564-dbe0d3ddcd66,FAIL,0.8459869848156182,0.5524328947067261,0.6725612878799438,1.1306532663316582
b77ca7e5-2054-47cf-8b2a-f0522502ecbe,PASS,0.9448818897637795,0.6601020693778992,0.9540925025939941,1.012718600953895
b82bd97e-a127-4a93-adc1-3fd1abd73acc,PASS,0.4584837545126353,0.11572164297103882,0.16284263134002686,2.0912106135986734
ba60237f-f38f-49a1-aff7-f714152bab19,PASS,0.8888888888888888,0.6505508422851562,0.8923671841621399,0.9867330016583747
bc3b7c0f-6520-491a-9c73-d717e54f5380,PASS,0.7797270955165692,0.4728633761405945,0.5876756310462952,1.1595477386934674
bcbdf68a-a219-4179-9226-2cb50ec078cd,FAIL,0.9281553398058251,0.7135948538780212,0.90067458152771,0.9838523644752019
be6aefd2-aa5a-4bad-98e8-972c21fee52a,PASS,0.963963963963964,0.6574417352676392,0.9644626975059509,0.9877049180327869
bea3064c-f5a0-4eb4-a402-ebfb00b71e9f,FAIL,0.6677908937605397,0.6239891648292542,0.5104596018791199,0.4812085482682388
bfead667-22b7-4add-82bd-2984b62eeac1,PASS,0.25503355704697983,-0.11703328043222427,-0.11703328043222427,4.153846153846154
c135ca95-a9ca-4c99-aecc-4d07f769530b,PASS,0.5079365079365079,-0.09831004589796066,-0.09831004589796066,1.9427430093209055
c15d63d9-68db-48a3-85f1-9600fff091ee,PASS,0.9417721518987342,0.6337063908576965,0.8551530838012695,1.0971731448763251
c4603976-d5d0-4988-a94c-66b6032bc539,PASS,0.8407310704960835,0.4507526159286499,0.6296619772911072,1.1316270566727604
c4c34083-846b-4a5b-9241-5b10ea48920a,FAIL,0.8426150121065376,0.6004138588905334,0.8335039019584656,0.7654135338345864
c5b81f9e-4521-4354-8a5d-745ff4c05bcf,FAIL,0.8668407310704961,0.5677124261856079,0.8621577024459839,0.9903536977491961
c77d4a05-8f45-4584-89a7-4f848310ffcd,FAIL,0.6226685796269728,0.19798259437084198,0.199423149228096,1.259515570934256
c876484e-6565-4473-8cda-3f8554755dbd,FAIL,0.8727272727272727,0.6650686264038086,0.8659972548484802,1.0351966873706004
ca000060-3995-4bae-816b-f16738e1b5cc,FAIL,0.9378531073446328,0.6538836359977722,0.8957847356796265,1.023765996343693
cb6bf16d-0fdc-4ac2-8b99-584645552174,FAIL,0.9458333333333334,0.7465758919715881,0.9226306676864624,0.9848484848484849
cc0939dc-5379-4225-915b-cef4d5883b59,FAIL,0.9283489096573209,0.685945451259613,0.93763267993927,0.9937888198757764
ccd2856b-b402-4e7e-b4ea-6124d1514eb0,PASS,0.9185520361990951,0.6592873334884644,0.9079176187515259,1.0231143552311435
cd5a9180-abc6-4daf-b94f-60c94887ce90,PASS,0.9479166666666667,0.7193503379821777,0.9454972147941589,1.037821482602118
ce5ffba6-337f-4787-9fca-5fd406284075,FAIL,0.8898678414096917,0.6767536997795105,0.8167516589164734,1.0364321608040201
cf0f5553-a37e-484c-b664-53217a238526,FAIL,0.9090909090909091,0.6554166674613953,0.8999711275100708,0.9503105590062112
d1f4f249-9011-47a1-bde1-4890e97d7e39,FAIL,0.5473965287049399,0.02982841245830059,0.02982841245830059,2.0673234811165844
d2552a2b-6eaa-4fa1-a60e-8e906f0bcb87,PASS,0.43687943262411344,-0.017498468980193138,-0.017498468980193138,2.0900243309002433
d2a685d2-fe32-4360-b535-dd1e5f7c19cc,PASS,0.95,0.7366679310798645,0.9351491928100586,0.9826989619377162
d2fb18e4-416b-4be2-9501-0b4d49cd535a,PASS,0.9365426695842451,0.6442402005195618,0.951888382434845,1.005464480874317
d3255966-d397-4024-81e3-275d475b382f,FAIL,0.8979591836734695,0.5445563197135925,0.8550217151641846,1.0209003215434083
d410a814-2896-4137-8dcd-4ea1e3fde257,PASS,0.4086538461538462,-0.08287616819143295,-0.08287616819143295,2.9437299035369775
d504b04e-bf1e-416b-a8f1-151658823740,FAIL,0.581039755351682,0.4543425142765045,0.34908613562583923,0.6396462785556374
d678fa6d-f25c-4af8-bc83-9067f0531bcc,FAIL,0.9128205128205128,0.5590232610702515,0.9187162518501282,0.9646302250803859
